turbine_id,day,source_records,valid_wind_records,valid_power_records,mean_wind_speed,mean_active_power,underperformance_share,turbine_x,turbine_y,manual_inspection_only,allowed_action,data_nature
30,5,144,144,144,9.1548611,590.35368,0,4333.9194,8075.09406,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
30,6,144,144,144,3.9825,166.5084,0,4333.9194,8075.09406,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
30,7,144,144,144,2.901875,52.020069,0,4333.9194,8075.09406,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
31,1,144,143,143,4.4964336,-0.13006993,1,4363.0583,9974.68922,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
31,2,144,144,144,1.7884028,115.93014,1,4363.0583,9974.68922,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
31,3,144,144,144,11.638403,1106.2519,1,4363.0583,9974.68922,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
31,4,144,144,144,10.386806,970.94201,1,4363.0583,9974.68922,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
31,5,144,143,143,10.438741,538.61476,1,4363.0583,9974.68922,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
31,6,144,144,144,4.6583333,248.26562,1,4363.0583,9974.68922,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
31,7,144,144,144,3.2879167,120.99944,1,4363.0583,9974.68922,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
32,1,144,143,143,7.544965,503.92385,0,4341.538,10448.7068,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
32,2,144,144,144,4.9135417,320.5284,0,4341.538,10448.7068,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
32,3,144,144,144,10.322639,1075.9678,0,4341.538,10448.7068,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
32,4,144,144,144,9.0494444,665.0266,0,4341.538,10448.7068,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
32,5,144,144,144,9.3829167,472.03576,0,4341.538,10448.7068,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
32,6,144,144,144,4.0949306,208.18951,0,4341.538,10448.7068,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
32,7,144,144,144,2.9917361,64.622708,0,4341.538,10448.7068,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
33,1,144,143,143,7.5233566,522.99552,0,4341.2239,10923.51197,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
33,2,144,144,144,4.8754861,338.02257,0,4341.2239,10923.51197,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
33,3,144,144,144,10.467708,1114.2326,0,4341.2239,10923.51197,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
33,4,144,144,144,9.1172222,711.86944,0,4341.2239,10923.51197,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
33,5,144,144,144,9.5655556,534.32521,0,4341.2239,10923.51197,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
33,6,144,144,144,4.0829861,227.15076,0,4341.2239,10923.51197,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
33,7,144,144,144,3.1202778,79.975347,0,4341.2239,10923.51197,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
34,1,144,143,143,7.5666434,474.10399,0,4475.873,11359.03927,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
34,2,144,144,144,4.7428472,322.34521,0,4475.873,11359.03927,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
34,3,144,144,144,10.077708,894.71583,0,4475.873,11359.03927,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
34,4,144,144,144,9.0323611,675.40278,0,4475.873,11359.03927,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
34,5,144,144,144,9.005,465.04826,0,4475.873,11359.03927,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
34,6,144,144,144,4.0997917,227.79542,0,4475.873,11359.03927,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
34,7,144,144,144,2.9841667,77.173889,0,4475.873,11359.03927,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
35,1,144,143,143,7.7327273,546.3914,0,4305.956,11874.6941,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
35,2,144,144,144,4.7727778,324.48167,0,4305.956,11874.6941,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
35,3,144,144,144,10.269028,1091.7484,0,4305.956,11874.6941,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
35,4,144,144,144,9.0877083,656.22097,0,4305.956,11874.6941,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
35,5,144,144,144,9.0536111,474.3691,0,4305.956,11874.6941,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
35,6,144,144,144,4.1968056,236.75868,0,4305.956,11874.6941,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
35,7,144,144,144,3.0729167,91.738542,0,4305.956,11874.6941,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
36,1,144,143,143,7.8155245,484.9479,0,4303.7037,0,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
36,2,144,143,143,4.6977622,333.3114,0,4303.7037,0,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
36,3,144,144,144,10.310347,918.74611,0,4303.7037,0,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
36,4,144,144,144,8.905,655.10931,0,4303.7037,0,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
36,5,144,144,144,9.3961111,498.76958,0,4303.7037,0,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
36,6,144,144,144,4.0608333,236.07875,0,4303.7037,0,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
36,7,144,144,144,2.9635417,120.74965,0,4303.7037,0,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
37,1,144,143,143,7.8611189,575.04979,0,4306.233,473.27282,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
37,2,144,144,144,4.7239583,325.54729,0,4306.233,473.27282,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
37,3,144,144,144,10.470278,1105.4918,0,4306.233,473.27282,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
37,4,144,143,143,9.2240559,703.91448,0,4306.233,473.27282,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
37,5,144,144,144,9.4717361,682.74437,0,4306.233,473.27282,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
37,6,144,144,144,4.0691667,216.34271,0,4306.233,473.27282,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
37,7,144,144,144,3.0602778,82.952361,0,4306.233,473.27282,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
38,1,144,141,141,3.1526241,214.11929,0,4308.0735,949.48701,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
38,2,144,144,144,5.03875,315.69396,0,4308.0735,949.48701,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
38,3,144,144,144,11.435625,1125.7576,0,4308.0735,949.48701,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
38,4,144,144,144,9.8420139,680.70361,0,4308.0735,949.48701,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
38,5,144,144,144,9.5177778,495.53347,0,4308.0735,949.48701,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
38,6,144,144,144,4.0717361,218.56382,0,4308.0735,949.48701,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
38,7,144,144,144,3.0418056,112.99153,0,4308.0735,949.48701,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
39,1,144,142,142,8.2424648,554.49268,1,4310.2121,1424.7466,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
39,2,144,144,144,5.0059028,302.31562,1,4310.2121,1424.7466,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
39,3,144,144,144,11.338889,1092.0191,1,4310.2121,1424.7466,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
39,4,144,144,144,9.7540278,564.72451,1,4310.2121,1424.7466,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
39,5,144,143,143,10.09979,667.51301,1,4310.2121,1424.7466,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
39,6,144,144,144,4.3170139,144.69104,1,4310.2121,1424.7466,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
39,7,144,144,144,3.3418056,96.1375,1,4310.2121,1424.7466,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
40,1,144,143,143,7.831958,511.37902,1,4312.2476,1901.0316,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
40,2,144,144,144,4.5009028,249.12764,1,4312.2476,1901.0316,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
40,3,144,144,144,10.977153,1042.9078,1,4312.2476,1901.0316,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
40,4,144,144,144,9.6870139,620.55993,1,4312.2476,1901.0316,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
40,5,144,144,144,10.244792,468.25799,1,4312.2476,1901.0316,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
40,6,144,144,144,4.301875,192.49514,1,4312.2476,1901.0316,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
40,7,144,143,143,3.5468531,144.70734,1,4312.2476,1901.0316,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
41,1,144,143,143,6.8396503,434.82615,0,4353.3118,2373.37382,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
41,2,144,144,144,3.9489583,241.48868,0,4353.3118,2373.37382,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
41,3,144,144,144,9.4397222,858.83069,0,4353.3118,2373.37382,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
41,4,144,144,144,8.3726389,515.19278,0,4353.3118,2373.37382,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
41,5,144,144,144,8.9731944,496.44424,0,4353.3118,2373.37382,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
41,6,144,144,144,3.8159028,196.46153,0,4353.3118,2373.37382,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
41,7,144,144,144,3.1718056,113.74125,0,4353.3118,2373.37382,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
42,1,144,143,143,7.5037063,530.3214,0,4315.7548,2851.53764,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
42,2,144,144,144,4.3720833,259.02465,0,4315.7548,2851.53764,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
42,3,144,144,144,10.369722,1050.7346,0,4315.7548,2851.53764,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
42,4,144,144,144,9.0095139,628.49076,0,4315.7548,2851.53764,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
42,5,144,144,144,9.6694444,690.53799,0,4315.7548,2851.53764,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
42,6,144,144,144,4.0559028,196.84715,0,4315.7548,2851.53764,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
42,7,144,144,144,3.4051389,121.80403,0,4315.7548,2851.53764,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
43,1,144,143,143,7.2259441,483.91273,0,4357.3789,3325.82225,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
43,2,144,144,144,4.1455556,262.28785,0,4357.3789,3325.82225,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
43,3,144,144,144,9.8748611,1024.7499,0,4357.3789,3325.82225,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
43,4,144,144,144,8.9295833,670.54729,0,4357.3789,3325.82225,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
43,5,144,144,144,9.3159722,411.08396,0,4357.3789,3325.82225,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
43,6,144,144,144,3.9316667,-0.21027778,0,4357.3789,3325.82225,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
43,7,144,144,144,2.7397222,0,0,4357.3789,3325.82225,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
44,1,144,143,143,6.304965,524.49573,0,4320.3892,3800.20052,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
44,2,144,143,143,3.4251748,246.69364,0,4320.3892,3800.20052,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
44,3,144,144,144,9.3090972,1057.4315,0,4320.3892,3800.20052,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
44,4,144,143,143,8.0312587,660.80615,0,4320.3892,3800.20052,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
44,5,144,144,144,8.5509722,671.90188,0,4320.3892,3800.20052,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
44,6,144,143,143,3.4412587,207.34154,0,4320.3892,3800.20052,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
44,7,144,144,144,2.7393056,102.24194,0,4320.3892,3800.20052,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
45,1,144,143,143,8.3868531,479.45727,1,4320.6831,4245.29983,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
45,2,144,143,143,6.1257343,349.36,1,4320.6831,4245.29983,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
45,3,144,144,144,11.391736,969.71528,1,4320.6831,4245.29983,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
45,4,144,144,144,10.189514,808.61507,1,4320.6831,4245.29983,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
45,5,144,144,144,10.213819,523.96681,1,4320.6831,4245.29983,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
45,6,144,144,144,4.6925694,211.32465,1,4320.6831,4245.29983,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
45,7,144,144,144,3.1252778,61.202847,1,4320.6831,4245.29983,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
46,1,144,143,143,7.4927972,493.97909,0,4349.2935,4748.01915,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
46,2,144,144,144,5.4722917,417.17646,0,4349.2935,4748.01915,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
46,3,144,143,143,10.646154,1021.761,0,4349.2935,4748.01915,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
46,4,144,144,144,9.3470833,897.06653,0,4349.2935,4748.01915,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
46,5,144,144,144,9.5156944,662.01174,0,4349.2935,4748.01915,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
46,6,144,144,144,4.0234028,248.74528,0,4349.2935,4748.01915,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
46,7,144,144,144,2.8826389,86.553958,0,4349.2935,4748.01915,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
47,1,144,143,143,7.5307692,531.2351,0,4418.2569,5250.99853,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
47,2,144,144,144,5.5896528,410.58708,0,4418.2569,5250.99853,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
47,3,144,144,144,10.308472,779.33674,0,4418.2569,5250.99853,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
47,4,144,143,143,9.2486014,713.26266,0,4418.2569,5250.99853,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
47,5,144,144,144,9.4346528,607.86326,0,4418.2569,5250.99853,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
47,6,144,144,144,4.2748611,243.63271,0,4418.2569,5250.99853,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
47,7,144,144,144,2.8613889,70.204097,0,4418.2569,5250.99853,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
48,1,144,143,143,8.0974825,480.20385,1,5501.4529,5458.61691,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
48,2,144,144,144,5.8911806,392.03688,1,5501.4529,5458.61691,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
48,3,144,144,144,11.299514,970.26243,1,5501.4529,5458.61691,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
48,4,144,144,144,9.8300694,671.87799,1,5501.4529,5458.61691,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
48,5,144,144,144,10.110069,495.14097,1,5501.4529,5458.61691,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
48,6,144,144,144,4.635,243.59722,1,5501.4529,5458.61691,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
48,7,144,144,144,3.0814583,77.574514,1,5501.4529,5458.61691,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
49,1,144,142,142,7.8454225,541.46063,0,5239.0025,5933.88235,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
49,2,144,144,144,5.6220139,411.03944,0,5239.0025,5933.88235,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
49,3,144,144,144,10.717361,1019.102,0,5239.0025,5933.88235,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
49,4,144,144,144,9.5072917,698.61674,0,5239.0025,5933.88235,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
49,5,144,144,144,9.5785417,516.93222,0,5239.0025,5933.88235,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
49,6,144,144,144,4.3920139,243.79153,0,5239.0025,5933.88235,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
49,7,144,144,144,2.9977083,77.952222,0,5239.0025,5933.88235,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
50,1,144,143,143,7.631049,512.57902,0,5283.0121,6408.29573,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
50,2,144,144,144,5.2911806,389.26451,0,5283.0121,6408.29573,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
50,3,144,144,144,10.372917,948.60896,0,5283.0121,6408.29573,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
50,4,144,144,144,9.0396528,526.66549,0,5283.0121,6408.29573,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
50,5,144,144,144,9.3623611,301.95139,0,5283.0121,6408.29573,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
50,6,144,144,144,4.2290972,243.71674,0,5283.0121,6408.29573,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
50,7,144,143,143,2.9852448,88.081678,0,5283.0121,6408.29573,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
51,1,144,143,143,7.5178322,487.03007,0,5309.2053,6882.09493,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
51,2,144,144,144,5.1700694,370.97187,0,5309.2053,6882.09493,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
51,3,144,144,144,10.2875,1034.1331,0,5309.2053,6882.09493,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
51,4,144,144,144,9.0866667,940.26924,0,5309.2053,6882.09493,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
51,5,144,143,143,9.2575524,670.21678,0,5309.2053,6882.09493,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
51,6,144,144,144,4.1332639,227.01618,0,5309.2053,6882.09493,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
51,7,144,144,144,2.8639583,73.118611,0,5309.2053,6882.09493,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
52,1,144,143,143,8.1357343,539.19531,0,5182.8594,8810.61678,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
52,2,144,144,144,5.3172222,346.76368,0,5182.8594,8810.61678,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
52,3,144,143,143,11.037203,1008.7849,0,5182.8594,8810.61678,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
52,4,144,144,144,9.5446528,728.88361,0,5182.8594,8810.61678,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
52,5,144,143,143,9.8623077,553.79874,0,5182.8594,8810.61678,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
52,6,144,143,143,4.3197203,225.84615,0,5182.8594,8810.61678,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
52,7,144,144,144,3.0729861,107.82424,0,5182.8594,8810.61678,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
53,1,144,143,143,7.5591608,372.61084,1,5289.465,9287.65496,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
53,2,144,144,144,5.000625,262.61625,1,5289.465,9287.65496,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
53,3,144,144,144,10.072917,518.81444,1,5289.465,9287.65496,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
53,4,144,144,144,8.9542361,147.81583,1,5289.465,9287.65496,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
53,5,144,144,144,9.2307639,150.82104,1,5289.465,9287.65496,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
53,6,144,144,144,3.7589583,-0.19166667,1,5289.465,9287.65496,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
53,7,144,144,144,2.4260417,12.005417,1,5289.465,9287.65496,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
54,1,144,143,143,7.5636364,496.44392,0,5317.0343,9736.40115,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
54,2,144,144,144,5.1338889,354.80903,0,5317.0343,9736.40115,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
54,3,144,144,144,10.059861,1009.3018,0,5317.0343,9736.40115,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
54,4,144,144,144,8.9064583,716.36875,0,5317.0343,9736.40115,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
54,5,144,143,143,9.1120979,597.14769,0,5317.0343,9736.40115,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
54,6,144,144,144,4.1186806,208.70701,0,5317.0343,9736.40115,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
54,7,144,144,144,2.9347222,98.538889,0,5317.0343,9736.40115,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
55,1,144,142,142,7.7315493,475.5519,0,5340.0893,10182.55459,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
55,2,144,144,144,4.9497917,331.00889,0,5340.0893,10182.55459,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
55,3,144,143,143,10.355734,1007.6595,0,5340.0893,10182.55459,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
55,4,144,144,144,9.1738889,631.44458,0,5340.0893,10182.55459,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
55,5,144,144,144,9.1672917,481.52618,0,5340.0893,10182.55459,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
55,6,144,144,144,4.0482639,194.69222,0,5340.0893,10182.55459,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
55,7,144,144,144,2.9885417,70.492639,0,5340.0893,10182.55459,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
56,1,144,142,142,7.3158451,524.6257,0,5384.8995,10690.89613,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
56,2,144,144,144,4.4276389,292.98417,0,5384.8995,10690.89613,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
56,3,144,144,144,9.8043056,1001.2062,0,5384.8995,10690.89613,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
56,4,144,144,144,8.5634722,688.52493,0,5384.8995,10690.89613,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
56,5,144,144,144,8.9424306,637.86444,0,5384.8995,10690.89613,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
56,6,144,144,144,3.8038194,200.68285,0,5384.8995,10690.89613,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
56,7,144,144,144,2.7173611,98.115694,0,5384.8995,10690.89613,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
57,1,144,143,143,7.6953147,472.44986,0,5360.5356,11165.39719,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
57,2,144,144,144,4.7815972,285.36694,0,5360.5356,11165.39719,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
57,3,144,144,144,10.622083,1051.6185,0,5360.5356,11165.39719,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
57,4,144,144,144,9.3275,629.42847,0,5360.5356,11165.39719,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
57,5,144,144,144,9.6422917,643.01576,0,5360.5356,11165.39719,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
57,6,144,143,143,4.1325874,198.22902,0,5360.5356,11165.39719,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
57,7,144,142,142,2.9452817,94.735493,0,5360.5356,11165.39719,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
58,1,144,142,142,7.6902113,322.72423,0,5279.4781,231.50508,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
58,2,144,144,144,4.6490278,289.27535,0,5279.4781,231.50508,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
58,3,144,143,143,10.328531,1085.2364,0,5279.4781,231.50508,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
58,4,144,144,144,9.0933333,708.43417,0,5279.4781,231.50508,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
58,5,144,144,144,9.7424306,199.57993,0,5279.4781,231.50508,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
58,6,144,144,144,4.0660417,205.4875,0,5279.4781,231.50508,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
58,7,144,144,144,3.0822222,77.933056,0,5279.4781,231.50508,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
59,1,144,143,143,7.2132168,512.10902,0,5285.9086,707.18265,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
59,2,144,144,144,4.0880556,265.35181,0,5285.9086,707.18265,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
59,3,144,144,144,8.3976389,1033.4613,0,5285.9086,707.18265,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
59,4,144,143,143,8.1393007,617.46797,0,5285.9086,707.18265,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
59,5,144,144,144,7.5183333,470.61299,0,5285.9086,707.18265,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
59,6,144,144,144,3.54125,183.64722,0,5285.9086,707.18265,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
59,7,144,144,144,2.9914583,101.3259,0,5285.9086,707.18265,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
60,1,144,143,143,7.5697902,519.79643,0,5287.3353,1181.28512,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
60,2,144,144,144,4.3891667,261.42965,0,5287.3353,1181.28512,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
60,3,144,144,144,10.256111,1055.1906,0,5287.3353,1181.28512,True,adjust_inspection_priority,public-derived-entity-complete-daily-aggregate
