product_id,category_id,store_id,unit_price_cny,units,transaction_time,order_id,transaction_id,state,data_nature
30078917,912020103,CDNL,5.32,1,2018/1/22,20170103CDLG000210052923,B024-TXN-00583,已成交,用户提供的历史交易快照
30167386,916020301,CDNL,7.12,1,2018/1/23,20170103CDLG000210052923,B024-TXN-00584,已成交,用户提供的历史交易快照
30197339,912020200,CDNL,4.82,1,2018/1/24,20170103CDLG000210052923,B024-TXN-00585,已成交,用户提供的历史交易快照
30002948,913020000,CDNL,16.62,1,2018/1/25,20170103CDLG000210052924,B024-TXN-00586,已成交,用户提供的历史交易快照
30092775,915030404,CDNL,7.12,2,2018/1/26,20170103CDLG000210052924,B024-TXN-00587,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/27,20170103CDLG000210052924,B024-TXN-00588,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/28,20170103CDLG000210052924,B024-TXN-00589,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/29,20170103CDLG000210052924,B024-TXN-00590,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/30,20170103CDLG000210052924,B024-TXN-00591,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/1,20170103CDLG000210052924,B024-TXN-00592,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/1,20170103CDLG000210052924,B024-TXN-00593,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/2,20170103CDLG000210052924,B024-TXN-00594,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/3,20170103CDLG000210052924,B024-TXN-00595,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/4,20170103CDLG000210052924,B024-TXN-00596,已成交,用户提供的历史交易快照
30152579,930040402,CDNL,2.9,1,2018/1/5,20170103CDLG000210052924,B024-TXN-00597,已成交,用户提供的历史交易快照
30006335,915030402,CDNL,6.98,1,2018/1/6,20170103CDLG000210052924,B024-TXN-00598,已成交,用户提供的历史交易快照
30008276,911010501,CDNL,15.42,2,2018/1/7,20170103CDLG000210052924,B024-TXN-00599,已成交,用户提供的历史交易快照
30072292,910010000,CDNL,4.12,1,2018/1/8,20170103CDLG000210052925,B024-TXN-00600,已成交,用户提供的历史交易快照
29989073,922000002,CDNL,4.8,1,2018/1/9,20170103CDLG000210052925,B024-TXN-00601,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/10,20170103CDLG000210052925,B024-TXN-00602,已成交,用户提供的历史交易快照
30130040,922000005,CDNL,17.61,0,2018/1/11,20170103CDLG000210052925,B024-TXN-00603,已成交,用户提供的历史交易快照
29989072,922000002,CDNL,0.78,1,2018/1/12,20170103CDLG000210052925,B024-TXN-00604,已成交,用户提供的历史交易快照
30001568,910020208,CDNL,12.12,1,2018/1/13,20170103CDLG000210052925,B024-TXN-00605,已成交,用户提供的历史交易快照
30008276,911010501,CDNL,15.41,1,2018/1/14,20170103CDLG000210052925,B024-TXN-00606,已成交,用户提供的历史交易快照
30037684,922000005,CDNL,11.59,0,2018/1/15,20170103CDLG000210052925,B024-TXN-00607,已成交,用户提供的历史交易快照
30072292,910010000,CDNL,4.12,1,2018/1/16,20170103CDLG000210052925,B024-TXN-00608,已成交,用户提供的历史交易快照
30072292,910010000,CDNL,4.12,1,2018/1/17,20170103CDLG000210052925,B024-TXN-00609,已成交,用户提供的历史交易快照
29989071,922000002,CDNL,3.4,1,2018/1/18,20170103CDLG000210052925,B024-TXN-00610,已成交,用户提供的历史交易快照
30023229,922000001,CDNL,4.62,1,2018/1/19,20170103CDLG000210052925,B024-TXN-00611,已成交,用户提供的历史交易快照
30123505,922000005,CDNL,10.79,0,2018/1/20,20170103CDLG000210052925,B024-TXN-00612,已成交,用户提供的历史交易快照
30115853,912030500,CDNL,5.42,1,2018/1/21,20170103CDLG000210052926,B024-TXN-00613,已成交,用户提供的历史交易快照
30119181,913050002,CDNL,37.82,1,2018/1/22,20170103CDLG000210052926,B024-TXN-00614,已成交,用户提供的历史交易快照
30023041,923000006,CDNL,3.2,2,2018/1/23,20170103CDLG000210052927,B024-TXN-00615,已成交,用户提供的历史交易快照
30027007,923000006,CDNL,5.6,1,2018/1/24,20170103CDLG000210052927,B024-TXN-00616,已成交,用户提供的历史交易快照
30179520,915000100,CDNL,77.16,0,2018/1/25,20170103CDLG000210052927,B024-TXN-00617,已成交,用户提供的历史交易快照
30179534,915000106,CDNL,121.05,0,2018/1/26,20170103CDLG000210052927,B024-TXN-00618,已成交,用户提供的历史交易快照
30006206,915000003,CDNL,25.22,0,2018/1/27,20170103CDLG000210052927,B024-TXN-00619,已成交,用户提供的历史交易快照
30020055,923000002,CDNL,9.6,1,2018/1/28,20170103CDLG000210052927,B024-TXN-00620,已成交,用户提供的历史交易快照
30179551,915000106,CDNL,59.25,0,2018/1/29,20170103CDLG000210052927,B024-TXN-00621,已成交,用户提供的历史交易快照
30006208,915000101,CDNL,47.34,0,2018/1/30,20170103CDLG000210052927,B024-TXN-00622,已成交,用户提供的历史交易快照
30149264,931050202,CDNL,10.52,1,2018/1/1,20170103CDLG000210052927,B024-TXN-00623,已成交,用户提供的历史交易快照
29989059,922000003,CDNL,1.98,2,2018/1/1,20170103CDLG000210052927,B024-TXN-00624,已成交,用户提供的历史交易快照
29989157,923000000,CDNL,5.6,1,2018/1/1,20170103CDLG000210052927,B024-TXN-00625,已成交,用户提供的历史交易快照
30078085,912060303,CDNL,19.22,0,2018/1/2,20170103CDLG000210052928,B024-TXN-00626,已成交,用户提供的历史交易快照
30113344,912060303,CDNL,13.43,0,2018/1/3,20170103CDLG000210052928,B024-TXN-00627,已成交,用户提供的历史交易快照
30195948,930020502,CDNL,9.52,1,2018/1/4,20170103CDLG000210052929,B024-TXN-00628,已成交,用户提供的历史交易快照
30005818,914120204,CDNL,14.62,1,2018/1/5,20170103CDLG000210052930,B024-TXN-00629,已成交,用户提供的历史交易快照
30179388,912030206,CDNL,3.0,1,2018/1/6,20170103CDLG000210052930,B024-TXN-00630,已成交,用户提供的历史交易快照
30179388,912030206,CDNL,3.0,1,2018/1/7,20170103CDLG000210052930,B024-TXN-00631,已成交,用户提供的历史交易快照
30027007,923000006,CDNL,5.6,2,2018/1/8,20170103CDLG000210052931,B024-TXN-00632,已成交,用户提供的历史交易快照
30027007,923000006,CDNL,5.6,2,2018/1/9,20170103CDLG000210052931,B024-TXN-00633,已成交,用户提供的历史交易快照
29989056,922000001,CDNL,5.6,1,2018/1/10,20170103CDLG000210052932,B024-TXN-00634,已成交,用户提供的历史交易快照
29989157,923000000,CDNL,5.6,1,2018/1/11,20170103CDLG000210052932,B024-TXN-00635,已成交,用户提供的历史交易快照
30005880,914020403,CDNL,8.52,1,2018/1/12,20170103CDLG000210052933,B024-TXN-00636,已成交,用户提供的历史交易快照
30179545,915000106,CDNL,67.08,0,2018/1/13,20170103CDLG000210052933,B024-TXN-00637,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/14,20170103CDLG000210052933,B024-TXN-00638,已成交,用户提供的历史交易快照
30041085,911000000,CDNL,9.52,1,2018/1/15,20170103CDLG000210052933,B024-TXN-00639,已成交,用户提供的历史交易快照
30020055,923000002,CDNL,9.6,1,2018/1/16,20170103CDLG000210052933,B024-TXN-00640,已成交,用户提供的历史交易快照
30005299,914020000,CDNL,4.52,1,2018/1/17,20170103CDLG000210052933,B024-TXN-00641,已成交,用户提供的历史交易快照
30115568,930020001,CDNL,8.52,1,2018/1/18,20170103CDLG000210052933,B024-TXN-00642,已成交,用户提供的历史交易快照
30010045,911000000,CDNL,5.52,1,2018/1/19,20170103CDLG000210052933,B024-TXN-00643,已成交,用户提供的历史交易快照
29989059,922000003,CDNL,3.98,1,2018/1/20,20170103CDLG000210052933,B024-TXN-00644,已成交,用户提供的历史交易快照
30169593,930040000,CDNL,9.52,1,2018/1/21,20170103CDLG000210052934,B024-TXN-00645,已成交,用户提供的历史交易快照
30169593,930040000,CDNL,9.52,1,2018/1/22,20170103CDLG000210052934,B024-TXN-00646,已成交,用户提供的历史交易快照
30214313,930020502,CDNL,8.52,1,2018/1/23,20170103CDLG000210052934,B024-TXN-00647,已成交,用户提供的历史交易快照
30214313,930020502,CDNL,8.52,1,2018/1/24,20170103CDLG000210052934,B024-TXN-00648,已成交,用户提供的历史交易快照
30005364,914010001,CDNL,5.52,1,2018/1/25,20170103CDLG000210052934,B024-TXN-00649,已成交,用户提供的历史交易快照
30005364,914010001,CDNL,5.52,1,2018/1/26,20170103CDLG000210052934,B024-TXN-00650,已成交,用户提供的历史交易快照
30005364,914010001,CDNL,5.52,1,2018/1/27,20170103CDLG000210052934,B024-TXN-00651,已成交,用户提供的历史交易快照
30005364,914010001,CDNL,5.52,1,2018/1/28,20170103CDLG000210052934,B024-TXN-00652,已成交,用户提供的历史交易快照
30119297,930000201,CDNL,6.52,1,2018/1/29,20170103CDLG000210052934,B024-TXN-00653,已成交,用户提供的历史交易快照
30119297,930000201,CDNL,6.52,1,2018/1/30,20170103CDLG000210052934,B024-TXN-00654,已成交,用户提供的历史交易快照
30169591,930040000,CDNL,8.52,1,2018/1/1,20170103CDLG000210052934,B024-TXN-00655,已成交,用户提供的历史交易快照
30195948,930020502,CDNL,9.52,1,2018/1/1,20170103CDLG000210052934,B024-TXN-00656,已成交,用户提供的历史交易快照
30195948,930020502,CDNL,9.52,1,2018/1/2,20170103CDLG000210052934,B024-TXN-00657,已成交,用户提供的历史交易快照
30168326,930020502,CDNL,7.52,2,2018/1/3,20170103CDLG000210052934,B024-TXN-00658,已成交,用户提供的历史交易快照
29989077,922000008,CDNL,11.61,1,2018/1/4,20170103CDLG000210052935,B024-TXN-00659,已成交,用户提供的历史交易快照
29989049,922000001,CDNL,1.98,0,2018/1/5,20170103CDLG000210052935,B024-TXN-00660,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/6,20170103CDLG000210052935,B024-TXN-00661,已成交,用户提供的历史交易快照
30173848,920090000,CDNL,1.3,1,2018/1/7,20170103CDLG000210052935,B024-TXN-00662,已成交,用户提供的历史交易快照
30119171,915030306,CDNL,10.62,0,2018/1/8,20170103CDLG000210052935,B024-TXN-00663,已成交,用户提供的历史交易快照
30119171,915030306,CDNL,10.62,1,2018/1/9,20170103CDLG000210052935,B024-TXN-00664,已成交,用户提供的历史交易快照
30006232,914100000,CDNL,5.52,1,2018/1/10,20170103CDLG000210052936,B024-TXN-00665,已成交,用户提供的历史交易快照
30046817,914100000,CDNL,3.72,1,2018/1/11,20170103CDLG000210052936,B024-TXN-00666,已成交,用户提供的历史交易快照
30046817,914100000,CDNL,3.72,1,2018/1/12,20170103CDLG000210052936,B024-TXN-00667,已成交,用户提供的历史交易快照
30046817,914100000,CDNL,3.72,1,2018/1/13,20170103CDLG000210052936,B024-TXN-00668,已成交,用户提供的历史交易快照
30188638,930020001,CDNL,39.52,1,2018/1/14,20170103CDLG000210052937,B024-TXN-00669,已成交,用户提供的历史交易快照
30206392,930020502,CDNL,10.52,1,2018/1/15,20170103CDLG000210052937,B024-TXN-00670,已成交,用户提供的历史交易快照
30008381,912060301,CDNL,19.42,1,2018/1/16,20170103CDLG000210052938,B024-TXN-00671,已成交,用户提供的历史交易快照
30118305,930040104,CDNL,19.52,1,2018/1/17,20170103CDLG000210052938,B024-TXN-00672,已成交,用户提供的历史交易快照
30023041,923000006,CDNL,3.2,1,2018/1/18,20170103CDLG000210052939,B024-TXN-00673,已成交,用户提供的历史交易快照
30179532,915000106,CDNL,13.57,0,2018/1/19,20170103CDLG000210052939,B024-TXN-00674,已成交,用户提供的历史交易快照
29989065,922000000,CDNL,21.57,0,2018/1/20,20170103CDLG000210052939,B024-TXN-00675,已成交,用户提供的历史交易快照
30009061,912030500,CDNL,3.12,1,2018/1/21,20170103CDLG000210052941,B024-TXN-00676,已成交,用户提供的历史交易快照
30006206,915000003,CDNL,25.2,0,2018/1/22,20170103CDLG000210052941,B024-TXN-00677,已成交,用户提供的历史交易快照
30119882,912080000,CDNL,5.42,1,2018/1/23,20170103CDLG000210052941,B024-TXN-00678,已成交,用户提供的历史交易快照
30179551,915000106,CDNL,59.22,0,2018/1/24,20170103CDLG000210052941,B024-TXN-00679,已成交,用户提供的历史交易快照
30178106,912060301,CDNL,17.4,0,2018/1/25,20170103CDLG000210052941,B024-TXN-00680,已成交,用户提供的历史交易快照
30179520,915000100,CDNL,77.4,0,2018/1/26,20170103CDLG000210052941,B024-TXN-00681,已成交,用户提供的历史交易快照
29989059,922000003,CDNL,3.98,1,2018/1/27,20170103CDLG000210052941,B024-TXN-00682,已成交,用户提供的历史交易快照
29989057,922000001,CDNL,2.38,1,2018/1/28,20170103CDLG000210052942,B024-TXN-00683,已成交,用户提供的历史交易快照
29989083,922000000,CDNL,4.2,1,2018/1/29,20170103CDLG000210052943,B024-TXN-00684,已成交,用户提供的历史交易快照
29989077,922000008,CDNL,11.6,0,2018/1/30,20170103CDLG000210052944,B024-TXN-00685,已成交,用户提供的历史交易快照
29989161,923000006,CDNL,15.61,0,2018/1/1,20170103CDLG000210052944,B024-TXN-00686,已成交,用户提供的历史交易快照
30211283,930040000,CDNL,13.22,1,2018/1/1,20170103CDLG000210052944,B024-TXN-00687,已成交,用户提供的历史交易快照
30005775,914040401,CDNL,3.1,1,2018/1/2,20170103CDLG000210052945,B024-TXN-00688,已成交,用户提供的历史交易快照
30163281,914010000,CDNL,2.0,1,2018/1/3,20170103CDLG000210052945,B024-TXN-00689,已成交,用户提供的历史交易快照
30144190,914000100,CDNL,3.62,1,2018/1/4,20170103CDLG000210052945,B024-TXN-00690,已成交,用户提供的历史交易快照
29989153,923000006,CDNL,7.6,1,2018/1/5,20170103CDLG000210052946,B024-TXN-00691,已成交,用户提供的历史交易快照
30020084,923000002,CDNL,9.6,2,2018/1/6,20170103CDLG000210052946,B024-TXN-00692,已成交,用户提供的历史交易快照
30020095,923000010,CDNL,7.6,1,2018/1/7,20170103CDLG000210052946,B024-TXN-00693,已成交,用户提供的历史交易快照
30023041,923000006,CDNL,3.2,2,2018/1/8,20170103CDLG000210052946,B024-TXN-00694,已成交,用户提供的历史交易快照
30020269,923000101,CDNL,7.6,2,2018/1/9,20170103CDLG000210052946,B024-TXN-00695,已成交,用户提供的历史交易快照
30045601,912060301,CDNL,19.62,0,2018/1/10,20170103CDLG000210052946,B024-TXN-00696,已成交,用户提供的历史交易快照
29989155,923000002,CDNL,4.8,2,2018/1/11,20170103CDLG000210052946,B024-TXN-00697,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/12,20170103CDLG000210052946,B024-TXN-00698,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/13,20170103CDLG000210052946,B024-TXN-00699,已成交,用户提供的历史交易快照
30099528,912060303,CDNL,23.21,0,2018/1/14,20170103CDLG000210052946,B024-TXN-00700,已成交,用户提供的历史交易快照
30169440,912060303,CDNL,33.18,0,2018/1/15,20170103CDLG000210052946,B024-TXN-00701,已成交,用户提供的历史交易快照
29989143,923000001,CDNL,5.0,1,2018/1/16,20170103CDLG000210052946,B024-TXN-00702,已成交,用户提供的历史交易快照
29989172,923000002,CDNL,9.6,1,2018/1/17,20170103CDLG000210052946,B024-TXN-00703,已成交,用户提供的历史交易快照
29989156,923000000,CDNL,10.81,1,2018/1/18,20170103CDLG000210052947,B024-TXN-00704,已成交,用户提供的历史交易快照
29989152,923000001,CDNL,5.6,1,2018/1/19,20170103CDLG000210052947,B024-TXN-00705,已成交,用户提供的历史交易快照
30179817,914100104,CDNL,2.32,1,2018/1/20,20170103CDLG000210052947,B024-TXN-00706,已成交,用户提供的历史交易快照
29989073,922000002,CDNL,4.79,0,2018/1/21,20170103CDLG000210052947,B024-TXN-00707,已成交,用户提供的历史交易快照
30012630,914100104,CDNL,2.32,1,2018/1/22,20170103CDLG000210052947,B024-TXN-00708,已成交,用户提供的历史交易快照
30116866,914100003,CDNL,5.62,1,2018/1/23,20170103CDLG000210052947,B024-TXN-00709,已成交,用户提供的历史交易快照
29989071,922000002,CDNL,3.4,1,2018/1/24,20170103CDLG000210052947,B024-TXN-00710,已成交,用户提供的历史交易快照
30020281,923000101,CDNL,9.6,1,2018/1/25,20170103CDLG000210052947,B024-TXN-00711,已成交,用户提供的历史交易快照
30008041,910020202,CDNL,9.52,1,2018/1/26,20170103CDLG000210052948,B024-TXN-00712,已成交,用户提供的历史交易快照
29989098,922000001,CDNL,2.8,1,2018/1/27,20170103CDLG000210052949,B024-TXN-00713,已成交,用户提供的历史交易快照
30031113,923000006,CDNL,1.0,1,2018/1/28,20170103CDLG000210052949,B024-TXN-00714,已成交,用户提供的历史交易快照
29989089,922000000,CDNL,11.55,0,2018/1/29,20170103CDLG000210052949,B024-TXN-00715,已成交,用户提供的历史交易快照
29989076,922000006,CDNL,3.58,1,2018/1/30,20170103CDLG000210052949,B024-TXN-00716,已成交,用户提供的历史交易快照
30006041,915010000,CDNL,7.57,1,2018/1/1,20170103CDLG000210052950,B024-TXN-00717,已成交,用户提供的历史交易快照
30002251,912000100,CDNL,5.42,1,2018/1/1,20170103CDLG000210052951,B024-TXN-00718,已成交,用户提供的历史交易快照
29989156,923000000,CDNL,10.8,1,2018/1/2,20170103CDLG000210052952,B024-TXN-00719,已成交,用户提供的历史交易快照
30008676,912040001,CDNL,3.52,1,2018/1/3,20170103CDLG000210052952,B024-TXN-00720,已成交,用户提供的历史交易快照
30214187,912060304,CDNL,39.09,0,2018/1/4,20170103CDLG000210052952,B024-TXN-00721,已成交,用户提供的历史交易快照
30007561,910030102,CDNL,3.32,1,2018/1/5,20170103CDLG000210052952,B024-TXN-00722,已成交,用户提供的历史交易快照
30008389,912060302,CDNL,25.23,0,2018/1/6,20170103CDLG000210052952,B024-TXN-00723,已成交,用户提供的历史交易快照
30007675,913050103,CDNL,3.02,1,2018/1/7,20170103CDLG000210052953,B024-TXN-00724,已成交,用户提供的历史交易快照
30044266,912000103,CDNL,12.62,0,2018/1/8,20170103CDLG000210052953,B024-TXN-00725,已成交,用户提供的历史交易快照
30078085,912060303,CDNL,19.23,1,2018/1/9,20170103CDLG000210052953,B024-TXN-00726,已成交,用户提供的历史交易快照
30073663,912060303,CDNL,43.63,0,2018/1/10,20170103CDLG000210052953,B024-TXN-00727,已成交,用户提供的历史交易快照
30002537,912040107,CDNL,7.72,1,2018/1/11,20170103CDLG000210052953,B024-TXN-00728,已成交,用户提供的历史交易快照
30010445,912020101,CDNL,8.72,1,2018/1/12,20170103CDLG000210052953,B024-TXN-00729,已成交,用户提供的历史交易快照
30016984,913050103,CDNL,3.32,1,2018/1/13,20170103CDLG000210052953,B024-TXN-00730,已成交,用户提供的历史交易快照
30162126,912060303,CDNL,51.26,0,2018/1/14,20170103CDLG000210052953,B024-TXN-00731,已成交,用户提供的历史交易快照
30179390,912030200,CDNL,3.2,1,2018/1/15,20170103CDLG000210052953,B024-TXN-00732,已成交,用户提供的历史交易快照
30002417,912040201,CDNL,5.62,1,2018/1/16,20170103CDLG000210052953,B024-TXN-00733,已成交,用户提供的历史交易快照
30002534,912040105,CDNL,7.72,1,2018/1/17,20170103CDLG000210052953,B024-TXN-00734,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/18,20170103CDLG000210052953,B024-TXN-00735,已成交,用户提供的历史交易快照
30001796,912020102,CDNL,2.0,1,2018/1/19,20170103CDLG000210052953,B024-TXN-00736,已成交,用户提供的历史交易快照
30001796,912020102,CDNL,2.0,1,2018/1/20,20170103CDLG000210052953,B024-TXN-00737,已成交,用户提供的历史交易快照
30007679,913050103,CDNL,3.02,1,2018/1/21,20170103CDLG000210052953,B024-TXN-00738,已成交,用户提供的历史交易快照
30010245,912010004,CDNL,2.52,1,2018/1/22,20170103CDLG000210052953,B024-TXN-00739,已成交,用户提供的历史交易快照
30010245,912010004,CDNL,2.52,1,2018/1/23,20170103CDLG000210052953,B024-TXN-00740,已成交,用户提供的历史交易快照
30051143,912030004,CDNL,16.32,1,2018/1/24,20170103CDLG000210052953,B024-TXN-00741,已成交,用户提供的历史交易快照
30211256,931070003,CDNL,29.52,1,2018/1/25,20170103CDLG000210052954,B024-TXN-00742,已成交,用户提供的历史交易快照
29989824,931080003,CDNL,4.52,1,2018/1/26,20170103CDLG000210052954,B024-TXN-00743,已成交,用户提供的历史交易快照
30135547,930000201,CDNL,9.52,1,2018/1/27,20170103CDLG000210052954,B024-TXN-00744,已成交,用户提供的历史交易快照
30142024,910020202,CDNL,9.52,1,2018/1/28,20170103CDLG000210052955,B024-TXN-00745,已成交,用户提供的历史交易快照
30142024,910020202,CDNL,9.52,1,2018/1/29,20170103CDLG000210052955,B024-TXN-00746,已成交,用户提供的历史交易快照
30064497,910020204,CDNL,9.52,1,2018/1/30,20170103CDLG000210052955,B024-TXN-00747,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/1,20170103CDLG000210052956,B024-TXN-00748,已成交,用户提供的历史交易快照
29989077,922000008,CDNL,13.59,-1,2018/1/1,20170103CDLG000210052957,B024-TXN-00749,已成交,用户提供的历史交易快照
29989099,922000008,CDNL,1.58,-1,2018/1/2,20170103CDLG000210052957,B024-TXN-00750,已成交,用户提供的历史交易快照
30010045,911000000,CDNL,5.52,-1,2018/1/3,20170103CDLG000210052957,B024-TXN-00751,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,-1,2018/1/4,20170103CDLG000210052957,B024-TXN-00752,已成交,用户提供的历史交易快照
30063823,914050100,CDNL,1.2,-1,2018/1/5,20170103CDLG000210052957,B024-TXN-00753,已成交,用户提供的历史交易快照
30023192,922000000,CDNL,9.62,0,2018/1/6,20170103CDLG000210052957,B024-TXN-00754,已成交,用户提供的历史交易快照
30070164,914000001,CDNL,11.52,-1,2018/1/7,20170103CDLG000210052957,B024-TXN-00755,已成交,用户提供的历史交易快照
30136855,912060303,CDNL,17.43,-1,2018/1/8,20170103CDLG000210052957,B024-TXN-00756,已成交,用户提供的历史交易快照
29989059,922000003,CDNL,1.98,-2,2018/1/9,20170103CDLG000210052957,B024-TXN-00757,已成交,用户提供的历史交易快照
29989071,922000002,CDNL,3.4,-1,2018/1/10,20170103CDLG000210052957,B024-TXN-00758,已成交,用户提供的历史交易快照
30035851,930040204,CDNL,36.52,1,2018/1/11,20170103CDLG000210052958,B024-TXN-00759,已成交,用户提供的历史交易快照
30164949,930020500,CDNL,20.52,1,2018/1/12,20170103CDLG000210052958,B024-TXN-00760,已成交,用户提供的历史交易快照
30020269,923000101,CDNL,7.6,1,2018/1/13,20170103CDLG000210052958,B024-TXN-00761,已成交,用户提供的历史交易快照
29989136,923000006,CDNL,8.82,0,2018/1/14,20170103CDLG000210052958,B024-TXN-00762,已成交,用户提供的历史交易快照
30027007,923000006,CDNL,5.6,1,2018/1/15,20170103CDLG000210052958,B024-TXN-00763,已成交,用户提供的历史交易快照
30022233,960000000,CDNL,0.2,1,2018/1/16,20170103CDLG000210052958,B024-TXN-00764,已成交,用户提供的历史交易快照
29989105,922000000,CDNL,2.8,1,2018/1/17,20170103CDLG000210052959,B024-TXN-00765,已成交,用户提供的历史交易快照
29989083,922000000,CDNL,4.2,1,2018/1/18,20170103CDLG000210052959,B024-TXN-00766,已成交,用户提供的历史交易快照
29989065,922000000,CDNL,21.58,0,2018/1/19,20170103CDLG000210052959,B024-TXN-00767,已成交,用户提供的历史交易快照
29989065,922000000,CDNL,21.56,0,2018/1/20,20170103CDLG000210052959,B024-TXN-00768,已成交,用户提供的历史交易快照
29989048,922000001,CDNL,1.98,1,2018/1/21,20170103CDLG000210052959,B024-TXN-00769,已成交,用户提供的历史交易快照
29989071,922000002,CDNL,3.4,2,2018/1/22,20170103CDLG000210052959,B024-TXN-00770,已成交,用户提供的历史交易快照
29989077,922000008,CDNL,11.62,0,2018/1/23,20170103CDLG000210052961,B024-TXN-00771,已成交,用户提供的历史交易快照
30214801,925090000,CDNL,27.41,2,2018/1/24,20170103CDLG000210052961,B024-TXN-00772,已成交,用户提供的历史交易快照
30200160,912000104,CDNL,5.72,1,2018/1/25,20170103CDLG000210052963,B024-TXN-00773,已成交,用户提供的历史交易快照
30006297,914100000,CDNL,12.12,1,2018/1/26,20170103CDLG000210052963,B024-TXN-00774,已成交,用户提供的历史交易快照
30192720,914100004,CDNL,14.82,1,2018/1/27,20170103CDLG000210052963,B024-TXN-00775,已成交,用户提供的历史交易快照
30008090,910030001,CDNL,1.5,2,2018/1/28,20170103CDLG000210052964,B024-TXN-00776,已成交,用户提供的历史交易快照
30006263,914100001,CDNL,5.52,1,2018/1/29,20170103CDLG000210052964,B024-TXN-00777,已成交,用户提供的历史交易快照
30006246,914100001,CDNL,5.52,1,2018/1/30,20170103CDLG000210052964,B024-TXN-00778,已成交,用户提供的历史交易快照
30010575,930000202,CDNL,16.52,1,2018/1/1,20170103CDLG000210052965,B024-TXN-00779,已成交,用户提供的历史交易快照
30064378,931060101,CDNL,27.22,1,2018/1/1,20170103CDLG000210052965,B024-TXN-00780,已成交,用户提供的历史交易快照
30077548,930040100,CDNL,4.22,1,2018/1/2,20170103CDLG000210052965,B024-TXN-00781,已成交,用户提供的历史交易快照
30077550,930040100,CDNL,4.52,1,2018/1/3,20170103CDLG000210052965,B024-TXN-00782,已成交,用户提供的历史交易快照
30000880,930020101,CDNL,7.22,1,2018/1/4,20170103CDLG000210052965,B024-TXN-00783,已成交,用户提供的历史交易快照
30000880,930020101,CDNL,7.22,1,2018/1/5,20170103CDLG000210052965,B024-TXN-00784,已成交,用户提供的历史交易快照
30022232,960000000,CDNL,0.3,1,2018/1/6,20170103CDLG000210052965,B024-TXN-00785,已成交,用户提供的历史交易快照
30127854,930020600,CDNL,2.52,1,2018/1/7,20170103CDLG000210052965,B024-TXN-00786,已成交,用户提供的历史交易快照
30001585,910020300,CDNL,5.52,7,2018/1/8,20170103CDLG000210052966,B024-TXN-00787,已成交,用户提供的历史交易快照
30023187,922000003,CDNL,3.2,1,2018/1/9,20170103CDLG000210052967,B024-TXN-00788,已成交,用户提供的历史交易快照
30020145,915030104,CDNL,4.16,2,2018/1/10,20170103CDLG000210052968,B024-TXN-00789,已成交,用户提供的历史交易快照
30010587,914070201,CDNL,4.12,1,2018/1/11,20170103CDLG000210052969,B024-TXN-00790,已成交,用户提供的历史交易快照
30010587,914070201,CDNL,4.12,1,2018/1/12,20170103CDLG000210052969,B024-TXN-00791,已成交,用户提供的历史交易快照
30010587,914070201,CDNL,4.12,1,2018/1/13,20170103CDLG000210052969,B024-TXN-00792,已成交,用户提供的历史交易快照
30010587,914070201,CDNL,4.12,1,2018/1/14,20170103CDLG000210052969,B024-TXN-00793,已成交,用户提供的历史交易快照
30010587,914070201,CDNL,4.12,1,2018/1/15,20170103CDLG000210052969,B024-TXN-00794,已成交,用户提供的历史交易快照
30078251,912060008,CDNL,15.63,0,2018/1/16,20170103CDLG000210052969,B024-TXN-00795,已成交,用户提供的历史交易快照
30020635,912060005,CDNL,15.6,0,2018/1/17,20170103CDLG000210052969,B024-TXN-00796,已成交,用户提供的历史交易快照
29989143,923000001,CDNL,5.0,0,2018/1/18,20170103CDLG000210052970,B024-TXN-00797,已成交,用户提供的历史交易快照
29989157,923000000,CDNL,5.6,1,2018/1/19,20170103CDLG000210052970,B024-TXN-00798,已成交,用户提供的历史交易快照
30008276,911010501,CDNL,15.42,1,2018/1/20,20170103CDLG000210052971,B024-TXN-00799,已成交,用户提供的历史交易快照
