investigation_id,event_id,event_time,province,county,route_id,vehicle_code,container_code,logger_code,temperature_c,reference_profile_type,route_record_status,calibration_status,handoff_status,sample_completeness,offline_minutes,evidence_digest,policy_version,usability_decision_allowed,data_nature
CCI-2026-003,CN-CC-03-010,2026-07-08T08:15:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.08,ambient_context,missing,valid,complete,0.94,0,9681fbd08f4036b6ece01ecf15a26d1d582dd58004caf118f29944dbb7aec609,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-011,2026-07-08T08:20:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.36,ambient_context,missing,valid,complete,0.94,0,8a4be375bd7c75bf46d8abbcf8fe2edf1ef3ea7e8303836ea62e1399d89bf757,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-012,2026-07-08T08:25:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.64,ambient_context,missing,valid,complete,0.94,0,87e3fc1b2703fc0007a913c98e503632eb5fb5765c061c826412f635a780e245,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-013,2026-07-08T08:30:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.92,ambient_context,missing,valid,complete,0.94,0,8ada457d574463e6d444af0084e626d17028f12e48aa0fa554edc5cd0cf48051,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-014,2026-07-08T08:35:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,5.2,ambient_context,missing,valid,complete,0.94,0,6f851517d7503360cc2b1a29ed3651e7d5f5d54d6af30c1a1d86609e8c463990,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-015,2026-07-08T08:40:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,5.48,ambient_context,missing,valid,complete,0.94,0,7ebcd1dbf49972443cf2a443862caf7fafb81a10c03be42fcd610300bfdea737,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-016,2026-07-08T08:45:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,5.76,ambient_context,missing,valid,complete,0.94,0,f32f6144db3087bd210d536e038a70eab7dd5e4fc2f7ae8b8b9926446f4d5733,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-017,2026-07-08T08:50:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,6.04,ambient_context,missing,valid,complete,0.94,0,a37736484a825d3092ed8870b9a70104f4a50deab9ad1080a35792d12ece4ed6,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-018,2026-07-08T08:55:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,6.32,ambient_context,missing,valid,complete,0.94,0,03ae2248c127cbbabb760b387ef8b027fa797d5614aa7c16e466f9ec58e6b3bc,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-019,2026-07-08T09:00:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.08,ambient_context,missing,valid,complete,0.94,0,d401d0a588b6a651dbf0060eccc65d1645b7d29f65c3e32b947d517b46e00267,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-020,2026-07-08T09:05:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.36,ambient_context,missing,valid,complete,0.94,0,b5cfa917e245cec359e8981cf9a0056c3e2e63a4c2b57dca11538d30d8008f4c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-021,2026-07-08T09:10:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.64,ambient_context,missing,valid,complete,0.94,0,4138dcebb064b4ed91ee1d15bc3bff1678d7f08bc29e46c06d0be08b8d1db98b,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-022,2026-07-08T09:15:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.92,ambient_context,missing,valid,complete,0.94,0,0df8b800b7744fa247a204517f15cdeadbafecb8d1984a309dfb1f76571c0ef8,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-023,2026-07-08T09:20:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,5.2,ambient_context,missing,valid,complete,0.94,0,92c1a4eb99f7f3ed383b64887247dd5924bc62924b2ec2096fc0cc54e7e8f1ea,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-024,2026-07-08T09:25:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,5.48,ambient_context,missing,valid,complete,0.94,0,09bac505d7b134c30f9b2831d7797d2a0206a7de53f5de538551c41073dd4444,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-025,2026-07-08T09:30:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,5.76,ambient_context,missing,valid,complete,0.94,0,a934a3ab8f4cc2ff72f460c221dfef37ab6e8fe0ccb151e97e2e2b2f10928f10,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-026,2026-07-08T09:35:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,6.04,ambient_context,missing,valid,complete,0.94,0,91488f9685af9a6feab0264b0d23d6eb6c79ccead2f51c465fb09745ab2ebc55,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-027,2026-07-08T09:40:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,6.32,ambient_context,missing,valid,complete,0.94,0,1127d6759d19d97682060023c5fed56c6fb9bff58166b48bdc40457428794e86,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-028,2026-07-08T09:45:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.08,ambient_context,missing,valid,complete,0.94,0,53d44e82463357aba8bf6b3f68251173bbc4c1112780306c4a02786817b45b0a,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-029,2026-07-08T09:50:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.36,ambient_context,missing,valid,complete,0.94,0,b24ef135818bb1af827244b3c98d8b9db99140a9a73b5de4a853923d750d83db,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-003,CN-CC-03-030,2026-07-08T09:55:00,云南,安宁市,CN-YN-AN-03,COURSE-VEH-03,COURSE-BOX-03,COURSE-LOGGER-03,4.64,ambient_context,missing,valid,complete,0.94,0,fbf9061eb61d641cc8169dbe948750176c00ce2626ac52e5b26fa9356c1516cc,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-001,2026-07-09T07:30:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.08,freeze_preventive,complete,valid,complete,0.91,0,649ffcbf278421d1effba7786323ec6f8a08744f242abd8828ac5c9af78d30ae,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-002,2026-07-09T07:35:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.36,freeze_preventive,complete,valid,complete,0.91,0,90a54ae36851ff539861ffdc61742dc8b868dac8044fe9800728157f3f61f1a5,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-003,2026-07-09T07:40:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.64,freeze_preventive,complete,valid,complete,0.91,0,02ac5b4487f45baffe3f057b4b2807459409d8e56a3f1ff1a06f932f2fc23ef8,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-004,2026-07-09T07:45:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.92,freeze_preventive,complete,valid,complete,0.91,0,57c0e12c9d07229e551879fa031632398ecdb41d0dce28d9ede0162f774178cc,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-005,2026-07-09T07:50:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.2,freeze_preventive,complete,valid,complete,0.91,0,feb77843a5b82d747074c377c6a45d991f9d915d3414e748068e35620aeac76c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-006,2026-07-09T07:55:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.48,freeze_preventive,complete,valid,complete,0.91,0,86cff4a45aa74dc5adb16f089a29d4d78e1b90e71e45a75e082a729a8774b68f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-007,2026-07-09T08:00:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.76,freeze_preventive,complete,valid,complete,0.91,0,fdcccad33c70eee88db0a9bdea4d0e49b23ac9940f1035b61d4516c1fb695e46,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-008,2026-07-09T08:05:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,6.04,freeze_preventive,complete,valid,complete,0.91,0,aca776adb8848ec8544280017f5f1d59f6b49cc68155fbf73dac1c929b033ad9,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-009,2026-07-09T08:10:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,6.32,freeze_preventive,complete,valid,complete,0.91,0,931867b31a1179316ad8bf494e422a3ce510dccb6b593a352dbb5bee7f3fc906,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-010,2026-07-09T08:15:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,8.18,freeze_preventive,complete,valid,complete,0.91,0,318095200036abeb41e82f87b672efb6352e3b319f2a4aa1a4576ceb084759ac,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-011,2026-07-09T08:20:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,8.46,freeze_preventive,complete,valid,complete,0.91,0,049dccaf57d8b6704f7678f0ef3aa058fd774e8ec2a48c4712fe615b86c958a1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-012,2026-07-09T08:25:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,8.74,freeze_preventive,complete,valid,complete,0.91,0,ac829c3cbfd9af30f391c03fd824a062188d4f44b491d3e2c9818c7fd6ddf52d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-013,2026-07-09T08:30:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,9.02,freeze_preventive,complete,valid,complete,0.91,0,1332c81179908b561b219d9cd24bc0c385dd12e99d69aa8b78b77240672819aa,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-014,2026-07-09T08:35:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,9.3,freeze_preventive,complete,valid,complete,0.91,0,612ca99c382c9930ea8e417dfc0894c0d7f3578b01accc34205c86a81060ec4d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-015,2026-07-09T08:40:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.48,freeze_preventive,complete,valid,complete,0.91,0,d5af0d9563250981fe02dd3a3b19d9607a41b9354a7b429514dac535160b4cef,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-016,2026-07-09T08:45:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.76,freeze_preventive,complete,valid,complete,0.91,0,aafcd7921b9ab532a29ba2c8b11d6f439dac7422416af3ecb7e4b587eb28ce18,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-017,2026-07-09T08:50:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,6.04,freeze_preventive,complete,valid,complete,0.91,0,851c29dd4cb4c5fc8b83b1ede63b1d56092bbbdc95bc77b822758aa04b824498,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-018,2026-07-09T08:55:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,6.32,freeze_preventive,complete,valid,complete,0.91,0,ac7fabc63760b99488fc0b0f923662bfb6a90d2967dc943b99b9c8eac3ae7b3f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-019,2026-07-09T09:00:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.08,freeze_preventive,complete,valid,complete,0.91,0,1ced8459f7156195ba5108be18d1015bd5d4297533314e41a83ce96fbe16a88f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-020,2026-07-09T09:05:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.36,freeze_preventive,complete,valid,complete,0.91,0,a3ca472a255548d1c1203d6e511a892e1e9a82f62fe023f31f774c4034a6345e,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-021,2026-07-09T09:10:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.64,freeze_preventive,complete,valid,complete,0.91,0,ece6c54a2df25892236a945f2cb0a5de15138cb7808b41854a95a445fef65ac2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-022,2026-07-09T09:15:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.92,freeze_preventive,complete,valid,complete,0.91,0,049ff4f22c489d5c884c1ba241e681f1b45ddc8aac6216f88dda3cf0c6ddecef,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-023,2026-07-09T09:20:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.2,freeze_preventive,complete,valid,complete,0.91,0,fed7c1836b09b298522e0cece784fe7591d4e0a2364f1774a5edab8a603d8f6c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-024,2026-07-09T09:25:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.48,freeze_preventive,complete,valid,complete,0.91,0,cd0d20fc05a98cf862b07b6c2f80e2cb8171fc2e30369834b1dde1f3d1ff25b2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-025,2026-07-09T09:30:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,5.76,freeze_preventive,complete,valid,complete,0.91,0,c588a094243175db336f2eb691a8e7b2123bd1d8776346a408067eca2f523562,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-026,2026-07-09T09:35:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,6.04,freeze_preventive,complete,valid,complete,0.91,0,26e3546625bf851e82dbaecec9490863f5029f2d59bae702fbf65e9090d602f1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-027,2026-07-09T09:40:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,6.32,freeze_preventive,complete,valid,complete,0.91,0,f7f71ae8eeb7ecca24004c9bfb788c343d1568c235c66aaccda4c75aa3f450d5,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-028,2026-07-09T09:45:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.08,freeze_preventive,complete,valid,complete,0.91,0,deafec990de87e39c4d258d2172588b72cd6f99be1ea3b91c338ec1ad06cd962,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-029,2026-07-09T09:50:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.36,freeze_preventive,complete,valid,complete,0.91,0,d2d7923c9ca75e152ffd129fb22b403ed5dc135fa149487410415f180ebaddc8,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-004,CN-CC-04-030,2026-07-09T09:55:00,云南,嵩明县,CN-YN-SM-04,COURSE-VEH-04,COURSE-BOX-04,COURSE-LOGGER-04,4.64,freeze_preventive,complete,valid,complete,0.91,0,983ed0030dff44973999ab5df2532a3d6a9bdbf435a0f4b7443a5612504788c8,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-001,2026-07-10T07:30:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.08,standard_carrier,complete,expired,complete,1.0,0,ce9ac62647b91852ea6228b34bf916f7fcc618176368163ac8314a745ac01afd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-002,2026-07-10T07:35:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.36,standard_carrier,complete,expired,complete,1.0,0,1d608faeb8a8ae47efdea450f7025506ddf44b50b1bc53205f1ed09e855c886e,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-003,2026-07-10T07:40:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.64,standard_carrier,complete,expired,complete,1.0,0,e7d9ef9ee134342fbffd6118079ef7fdbf5bf5dfdf80f41f04b3835f69b1abb1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-004,2026-07-10T07:45:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.92,standard_carrier,complete,expired,complete,1.0,0,aaa963e7ae7653bc9995d126fa0e9122ff8959367955a67dac6a5888002402db,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-005,2026-07-10T07:50:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.2,standard_carrier,complete,expired,complete,1.0,0,b9eac34dc2b54cc0836938238b4d3efa3c25734a4e79000fb99bad69812cd7ca,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-006,2026-07-10T07:55:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.48,standard_carrier,complete,expired,complete,1.0,0,7c6c391bfc4293f2d68b8bb9793f0d0454b3a769a3ae1e6a6d4582b4a67794e9,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-007,2026-07-10T08:00:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.76,standard_carrier,complete,expired,complete,1.0,0,ec81d100b67036f81785a8df5ae5eb2e31839c015d09def3472d48a9b326bcd5,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-008,2026-07-10T08:05:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,6.04,standard_carrier,complete,expired,complete,1.0,0,f12b1516dec990b61dc7df2ac2ea59d6b7b55116ab6c30a538036ba148fedf89,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-009,2026-07-10T08:10:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,6.32,standard_carrier,complete,expired,complete,1.0,0,673128e25dc8f4508ba44003d95ee87cf39c7555cf8d9ba8e9cbb9d628ca3a9e,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-010,2026-07-10T08:15:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.08,standard_carrier,complete,expired,complete,1.0,0,c539a28dab3d5f233d0f246ac87f5cf5bb08d5f845044c7899a76f2216e574dc,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-011,2026-07-10T08:20:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.36,standard_carrier,complete,expired,complete,1.0,0,fb9ad61cae74254621a30e61ec3579b494c1f7bc331386721043865db77747dd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-012,2026-07-10T08:25:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.64,standard_carrier,complete,expired,complete,1.0,0,3314cecb6472f4b1bc001aefcf6b8c4efa325cbebd23e983b03fdaee6d02adcd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-013,2026-07-10T08:30:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.92,standard_carrier,complete,expired,complete,1.0,0,b1cfc4b9d461c023337917c6f6f8bf00c3837e30fd9aceacda4ffc7d7063c31f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-014,2026-07-10T08:35:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.2,standard_carrier,complete,expired,complete,1.0,0,abd1f5b47e050c1f46321ecf4805d38a4ddc2bc8fa44648d6f89432ed8ba9c71,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-015,2026-07-10T08:40:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.48,standard_carrier,complete,expired,complete,1.0,0,b3d850102afc7c6f4eeb81c906ccd96303fef76930d43ce8bc09275494b19aa7,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-016,2026-07-10T08:45:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,5.76,standard_carrier,complete,expired,complete,1.0,0,3e523ca0e2c2ffdbba87058b30906ac37f68984c06bac5ad4162de83cb95861b,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-017,2026-07-10T08:50:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,6.04,standard_carrier,complete,expired,complete,1.0,0,3b2a5118ff76fc81c858022a4ea8bcb109f3928860a71781652951c46ec85cdf,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-018,2026-07-10T08:55:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,6.32,standard_carrier,complete,expired,complete,1.0,0,161b9bdffe9c0032105bac5c37b6e45df46b59a241265220167d1ee270d9c8d9,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-005,CN-CC-05-019,2026-07-10T09:00:00,湖北,新洲区,CN-HB-XZ-05,COURSE-VEH-05,COURSE-BOX-05,COURSE-LOGGER-05,4.08,standard_carrier,complete,expired,complete,1.0,0,d0063858712bee7ee0cf2f51f826873c1a629b583ad2ddf0396cb346dae3e401,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
