monitor_minute,valid_samples,steam_temperature_mean,steam_temperature_min,steam_temperature_max,steam_temperature_std,temperature_state,consecutive_deviation_minutes,data_completeness,recent_trend,source_interval_is_factory_limit,automatic_control_allowed,allowed_action,data_nature
2022-03-29 02:59,12,531.4850000000001,531.45,531.52,0.03499999999996817,区间内,0,完整,0.1450000000000955,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:00,12,531.7133333333335,531.52,531.92,0.11785113019776167,区间内,0,完整,0.22833333333335304,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:01,12,532.1416666666667,531.92,532.37,0.12921773184134808,区间内,0,完整,0.42833333333317114,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:02,12,532.68,532.37,532.96,0.17209493504070844,区间内,0,完整,0.5383333333332985,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:03,12,533.1574999999999,533.02,533.31,0.09138973319433707,区间内,0,完整,0.4774999999999636,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:04,12,533.4100000000001,533.35,533.47,0.05477225575051868,区间内,0,完整,0.25250000000016826,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:05,12,533.5541666666668,533.47,533.63,0.050076330625248876,区间内,0,完整,0.14416666666670608,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:06,12,533.6733333333335,533.63,533.69,0.025276251480192573,区间内,0,完整,0.11916666666672882,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:07,12,533.6875,533.62,533.75,0.032691742076562266,区间内,0,完整,0.014166666666483252,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:08,12,533.6083333333332,533.52,533.68,0.04278499217662543,区间内,0,完整,-0.0791666666667652,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:09,12,533.6049999999999,533.58,533.67,0.023979157616541787,区间内,0,完整,-0.0033333333333303017,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:10,12,533.7425000000001,533.67,533.84,0.06783865662979718,区间内,0,完整,0.13750000000015916,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:11,12,534.025,533.84,534.2,0.11821590417538279,区间内,0,完整,0.2824999999999136,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:12,12,534.475,534.26,534.65,0.12887332281481692,区间内,0,完整,0.4500000000000455,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:13,12,534.8816666666667,534.65,535.08,0.14194091102366435,区间内,0,完整,0.40666666666663787,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:14,12,535.395,535.18,535.67,0.15245217829427835,区间内,0,完整,0.5133333333333212,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:15,12,535.9091666666667,535.7,536.12,0.1473351244234823,区间内,0,完整,0.5141666666667106,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:16,12,536.3116666666666,536.18,536.44,0.09458975749110188,区间内,0,完整,0.40249999999991815,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:17,12,536.6575000000001,536.5,536.85,0.1040933075018107,区间内,0,完整,0.3458333333335304,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:18,12,537.0291666666667,536.85,537.23,0.12037845414451631,区间内,0,完整,0.371666666666556,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:19,12,537.2491666666666,537.19,537.29,0.03451046540138304,区间内,0,完整,0.2199999999999136,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:20,12,537.2908333333334,537.21,537.35,0.05514501085521796,区间内,0,完整,0.04166666666674246,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:21,12,537.105,537.04,537.21,0.05693563617514218,区间内,0,完整,-0.18583333333333485,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:22,12,536.8483333333334,536.69,536.98,0.08677877364628733,区间内,0,完整,-0.2566666666666606,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:23,12,536.5625,536.47,536.69,0.07949056547791795,区间内,0,完整,-0.2858333333333576,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:24,12,536.3675,536.31,536.41,0.035619517121951,区间内,0,完整,-0.19500000000005002,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:25,12,536.3391666666665,536.31,536.38,0.028999521068825345,区间内,0,完整,-0.02833333333342125,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:26,12,536.3808333333334,536.32,536.42,0.02841898817494071,区间内,0,完整,0.041666666666856145,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:27,12,536.3824999999998,536.33,536.43,0.03269174207652532,区间内,0,完整,0.0016666666664377772,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:28,12,536.315,536.27,536.39,0.03570714214272954,区间内,0,完整,-0.06749999999976808,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:29,12,536.1083333333332,535.98,536.27,0.08620067027324109,区间内,0,完整,-0.20666666666681976,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:30,12,535.8166666666666,535.65,535.97,0.09533566430717332,区间内,0,完整,-0.29166666666662877,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:31,12,535.5250000000002,535.44,535.64,0.06812977811988848,区间内,0,完整,-0.2916666666664014,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:32,12,535.3483333333335,535.33,535.38,0.01674979270185292,区间内,0,完整,-0.17666666666673336,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:33,12,535.4675,535.34,535.62,0.09274741685529755,区间内,0,完整,0.11916666666650144,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:34,12,535.7691666666667,535.65,535.94,0.10003818715317014,区间内,0,完整,0.30166666666673336,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:35,12,536.0566666666667,535.94,536.13,0.05792715732327009,区间内,0,完整,0.28750000000002274,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:36,12,536.2758333333333,536.13,536.45,0.09928564291422316,区间内,0,完整,0.21916666666652418,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:37,12,536.6175,536.46,536.75,0.08042853971072811,区间内,0,完整,0.341666666666697,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:38,12,536.8625000000001,536.75,536.98,0.08042853971072135,区间内,0,完整,0.24500000000011823,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:39,12,537.1016666666666,537.05,537.18,0.039965262694285304,区间内,0,完整,0.239166666666506,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:40,12,537.1808333333333,537.12,537.22,0.021392496088332463,区间内,0,完整,0.0791666666667652,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:41,12,537.1408333333333,537.12,537.19,0.02956865833200581,区间内,0,完整,-0.04000000000007731,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:42,12,536.9825,536.89,537.12,0.06659892391523363,区间内,0,完整,-0.15833333333330302,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:43,12,536.7775000000001,536.69,536.89,0.06286559737513052,区间内,0,完整,-0.20499999999981355,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:44,12,536.7133333333333,536.68,536.75,0.03197221015543844,区间内,0,完整,-0.06416666666689252,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:45,12,536.7791666666668,536.67,536.86,0.04662944944512213,区间内,0,完整,0.06583333333355768,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:46,12,536.9183333333334,536.86,537.02,0.06426939828218879,区间内,0,完整,0.13916666666659694,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:47,12,537.1425,537.02,537.24,0.05931905258850455,区间内,0,完整,0.22416666666663332,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:48,12,537.1825,537.15,537.24,0.019202864369682417,区间内,0,完整,0.03999999999996362,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:49,12,537.1275,537.02,537.25,0.06313015655505395,区间内,0,完整,-0.05499999999994998,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:50,12,536.8808333333333,536.81,537.03,0.06473771869802251,区间内,0,完整,-0.24666666666678339,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:51,12,536.5049999999999,536.24,536.75,0.1619927981938193,区间内,0,完整,-0.3758333333333894,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:52,12,535.89,535.63,536.14,0.16477257053285482,区间内,0,完整,-0.6149999999998954,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:53,12,535.3291666666665,535.11,535.57,0.1630162738979062,区间内,0,完整,-0.5608333333334485,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:54,12,534.8816666666667,534.76,535.05,0.09163635862591843,区间内,0,完整,-0.4474999999998772,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:55,12,534.5341666666666,534.33,534.76,0.12757078645032846,区间内,0,完整,-0.34750000000008185,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:56,12,534.2241666666667,534.1,534.33,0.07376294613300832,区间内,0,完整,-0.30999999999983174,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:57,12,534.0991666666665,534.06,534.16,0.03817903729652184,区间内,0,完整,-0.12500000000022737,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:58,12,533.9908333333333,533.93,534.05,0.024650332429582696,区间内,0,完整,-0.1083333333332348,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 03:59,12,534.0949999999999,533.99,534.27,0.07466592261534544,区间内,0,完整,0.10416666666662877,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:00,12,534.4391666666667,534.21,534.66,0.1423878701138411,区间内,0,完整,0.34416666666675155,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:01,12,535.0125,534.73,535.25,0.1739312603683717,区间内,0,完整,0.5733333333333803,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:02,12,535.5016666666666,535.31,535.7,0.13631051153730572,区间内,0,完整,0.489166666666506,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:03,12,535.8650000000001,535.7,535.93,0.06317963807005017,区间内,0,完整,0.3633333333335713,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:04,12,535.9341666666669,535.87,535.94,0.01934697794375366,区间内,0,完整,0.06916666666677429,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:05,12,535.8833333333333,535.84,535.94,0.036132472314476374,区间内,0,完整,-0.05083333333357132,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:06,12,535.5849999999999,535.35,535.78,0.13200378782443564,区间内,0,完整,-0.29833333333340306,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:07,12,535.15,534.9,535.36,0.13958271144141357,区间内,0,完整,-0.43499999999994543,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:08,12,534.5583333333333,534.28,534.84,0.18946562279797466,区间内,0,完整,-0.591666666666697,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:09,12,534.0125,533.79,534.22,0.12343183003856145,区间内,0,完整,-0.5458333333332348,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:10,12,533.5966666666667,533.33,533.85,0.15216949614017564,区间内,0,完整,-0.41583333333335304,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:11,12,533.11,532.95,533.27,0.10189864245087987,区间内,0,完整,-0.4866666666666788,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:12,12,532.8066666666667,532.72,532.95,0.0708676387515676,区间内,0,完整,-0.3033333333332848,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:13,12,532.7325000000002,532.72,532.75,0.014790199457735591,区间内,0,完整,-0.07416666666654237,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:14,12,532.6883333333332,532.66,532.73,0.033623735003078664,区间内,0,完整,-0.0441666666670244,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:15,12,532.7441666666668,532.67,532.84,0.04424521317487299,区间内,0,完整,0.05583333333368046,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:16,12,533.0516666666666,532.9,533.26,0.1075355238462641,区间内,0,完整,0.3074999999997772,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:17,12,533.3874999999999,533.2,533.55,0.10369225300538111,区间内,0,完整,0.3358333333333121,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:18,12,533.7025,533.55,533.88,0.10871407452578843,区间内,0,完整,0.31500000000005457,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:19,12,534.105,533.88,534.32,0.13326039671760523,区间内,0,完整,0.40250000000003183,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:20,12,534.4741666666666,534.32,534.66,0.10451940277074905,区间内,0,完整,0.36916666666661513,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:21,12,534.755,534.67,534.82,0.05024937810561532,区间内,0,完整,0.28083333333336213,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:22,12,534.9425,534.82,535.07,0.07292976072908118,区间内,0,完整,0.1875,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:23,12,535.2225,535.07,535.33,0.08307877787577798,区间内,0,完整,0.2799999999999727,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:24,12,535.5158333333333,535.39,535.68,0.09928564291421896,区间内,0,完整,0.2933333333332939,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:25,12,535.8225000000001,535.62,536.04,0.11882234638316759,区间内,0,完整,0.3066666666668425,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:26,12,536.2691666666667,536.04,536.5,0.13990820403233847,区间内,0,完整,0.4466666666666015,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:27,12,536.7975,536.62,537.02,0.1305836258239697,区间内,0,完整,0.5283333333333076,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:28,12,537.2891666666666,537.02,537.61,0.171583717823756,区间内,0,完整,0.49166666666656056,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:29,12,537.7866666666665,537.61,537.9,0.1016803269511211,区间内,0,完整,0.49749999999994543,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:30,12,538.0116666666665,537.9,538.13,0.06335525936248304,区间内,0,完整,0.22500000000002274,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:31,12,538.1766666666667,538.13,538.22,0.028382310609897137,区间内,0,完整,0.165000000000191,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:32,12,538.2841666666667,538.19,538.41,0.08046306951360854,区间内,0,完整,0.10749999999995907,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:33,12,538.5791666666668,538.41,538.72,0.10331653089200692,区间内,0,完整,0.29500000000007276,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:34,12,538.7658333333334,538.69,538.91,0.07193264596518942,区间内,0,完整,0.18666666666661058,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:35,12,539.0516666666667,538.9,539.19,0.09702519718552456,区间内,0,完整,0.2858333333333576,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:36,12,539.36,539.22,539.52,0.10016652800877877,区间内,0,完整,0.3083333333332803,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:37,12,539.6516666666668,539.58,539.71,0.05595136777198023,区间内,0,完整,0.29166666666674246,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:38,12,539.7858333333334,539.74,539.88,0.05057310440232488,区间内,0,完整,0.1341666666666015,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:39,12,539.8683333333332,539.82,539.95,0.038693955887464465,区间内,0,完整,0.08249999999986812,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:40,12,539.8716666666666,539.82,539.9,0.03337497399080429,区间内,0,完整,0.0033333333333303017,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:41,12,539.8458333333333,539.77,539.9,0.036161289922898875,区间内,0,完整,-0.025833333333252995,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:42,12,539.7833333333333,539.74,539.84,0.03472111109334757,区间内,0,完整,-0.0625,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:43,12,539.6941666666668,539.67,539.74,0.02660148283254539,区间内,0,完整,-0.08916666666652873,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:44,12,539.7041666666668,539.67,539.74,0.03277660073218845,区间内,0,完整,0.009999999999990905,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:45,12,539.7724999999999,539.73,539.82,0.03561951712195566,区间内,0,完整,0.0683333333331575,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:46,12,539.9466666666667,539.88,539.98,0.031180478223125297,区间内,0,完整,0.17416666666679248,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:47,12,540.0708333333333,539.97,540.23,0.09004242827071227,区间内,0,完整,0.12416666666661058,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:48,12,540.3050000000001,540.23,540.39,0.05361902647381963,区间内,0,完整,0.2341666666667379,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:49,12,540.4491666666667,540.39,540.55,0.04838359455665162,区间内,0,完整,0.1441666666665924,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:50,12,540.6641666666666,540.56,540.75,0.060753372105779774,区间内,0,完整,0.21499999999991815,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:51,12,540.7924999999999,540.76,540.86,0.023848480035428766,区间内,0,完整,0.1283333333333303,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:52,12,540.7933333333334,540.77,540.8,0.011785113019765075,区间内,0,完整,0.0008333333335031057,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:53,12,540.6825,540.59,540.78,0.06057020719792276,区间内,0,完整,-0.11083333333340306,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:54,12,540.5408333333331,540.5,540.65,0.03839668677836506,区间内,0,完整,-0.14166666666687888,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:55,12,540.5133333333332,540.49,540.53,0.015456030825812114,区间内,0,完整,-0.027499999999918145,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:56,12,540.5041666666665,540.49,540.53,0.015523280008483511,区间内,0,完整,-0.009166666666715173,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:57,12,540.4191666666666,540.29,540.49,0.05057310440233394,区间内,0,完整,-0.08499999999992269,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:58,12,540.2833333333333,540.25,540.29,0.013123346456674416,区间内,0,完整,-0.13583333333326664,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 04:59,12,540.2724999999999,540.25,540.28,0.012990381056754765,区间内,0,完整,-0.010833333333380324,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:00,12,540.2858333333332,540.25,540.35,0.028710721961599964,区间内,0,完整,0.013333333333321207,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:01,12,540.0991666666665,539.96,540.28,0.11056358150653763,区间内,0,完整,-0.18666666666672427,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:02,12,539.7875,539.68,539.96,0.0794905654779424,区间内,0,完整,-0.3116666666664969,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:03,12,539.5216666666666,539.39,539.68,0.09616247824500618,区间内,0,完整,-0.2658333333333758,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:04,12,539.305,539.24,539.4,0.048733971724052985,区间内,0,完整,-0.21666666666669698,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:05,12,539.0624999999999,538.9,539.25,0.10947792776019215,区间内,0,完整,-0.24250000000006366,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:06,12,538.785,538.67,538.9,0.05866571968933966,区间内,0,完整,-0.27749999999991815,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:07,12,538.6025000000001,538.54,538.74,0.06404750840848064,区间内,0,完整,-0.18249999999989086,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:08,12,538.4758333333334,538.44,538.54,0.024986107250918856,区间内,0,完整,-0.12666666666666515,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:09,12,538.3416666666666,538.24,538.44,0.07459148000202125,区间内,0,完整,-0.13416666666682886,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:10,12,538.1424999999999,538.07,538.24,0.06070763268869614,区间内,0,完整,-0.19916666666665606,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:11,12,537.8641666666666,537.71,538.01,0.08391050126308838,区间内,0,完整,-0.27833333333330756,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:12,12,537.5124999999999,537.26,537.71,0.1392913613018805,区间内,0,完整,-0.3516666666666879,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:13,12,537.0941666666666,536.91,537.26,0.10742891706716819,区间内,0,完整,-0.4183333333332939,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:14,12,536.7241666666666,536.59,536.88,0.09801856400134838,区间内,0,完整,-0.37000000000000455,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:15,12,536.3950000000001,536.24,536.53,0.08519585279421797,区间内,0,完整,-0.3291666666665378,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:16,12,536.1333333333334,535.96,536.31,0.09851677804086403,区间内,0,完整,-0.26166666666665606,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:17,12,535.8299999999999,535.74,535.96,0.08154753215150762,区间内,0,完整,-0.3033333333335122,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:18,12,535.5208333333334,535.39,535.68,0.11176301813310477,区间内,0,完整,-0.309166666666556,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:19,12,535.1658333333334,535,535.29,0.09810354507128992,区间内,0,完整,-0.3550000000000182,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:20,12,534.87,534.77,535,0.06570134448141125,区间内,0,完整,-0.2958333333333485,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:21,12,534.6558333333335,534.6,534.77,0.05692953734417853,区间内,0,完整,-0.21416666666652873,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:22,12,534.5575,534.53,534.6,0.0326917420765811,区间内,0,完整,-0.09833333333347127,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:23,12,534.5491666666667,534.52,534.59,0.029849157814315328,区间内,0,完整,-0.008333333333325754,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:24,12,534.6166666666667,534.58,534.68,0.039651257511198336,区间内,0,完整,0.06749999999999545,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:25,12,534.8191666666668,534.68,534.97,0.0735366499705467,区间内,0,完整,0.20250000000010004,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:26,12,535.0625000000001,534.97,535.13,0.05973901572673941,区间内,0,完整,0.2433333333333394,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:27,12,535.1291666666666,535.1,535.14,0.015523280008483513,区间内,0,完整,0.06666666666649235,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:28,12,535.0500000000001,534.99,535.11,0.03464101615137886,区间内,0,完整,-0.07916666666653782,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:29,12,534.955,534.87,534.99,0.038405728739359914,区间内,0,完整,-0.09500000000002728,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:30,12,534.8316666666667,534.71,534.93,0.06011562932289843,区间内,0,完整,-0.12333333333333485,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:31,12,534.6175,534.48,534.71,0.06941721688458877,区间内,0,完整,-0.2141666666667561,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:32,12,534.2908333333335,534.12,534.48,0.12093099501597777,区间内,0,完整,-0.32666666666648325,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:33,12,533.9483333333334,533.82,534.12,0.10261849519241358,区间内,0,完整,-0.3425000000000864,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:34,12,533.6075,533.49,533.73,0.08889366306624007,区间内,0,完整,-0.34083333333342125,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:35,12,533.2741666666667,533.13,533.43,0.09595644266481088,区间内,0,完整,-0.33333333333325754,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:36,12,533.0066666666665,532.9,533.13,0.07431165603203967,区间内,0,完整,-0.2675000000001546,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:37,12,532.805,532.68,532.9,0.07533259586660879,区间内,0,完整,-0.20166666666659694,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:38,12,532.3241666666667,532.01,532.62,0.1980512700175231,区间内,0,完整,-0.4808333333332939,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:39,12,531.5166666666667,531.08,531.94,0.2709345964537465,区间内,0,完整,-0.8075000000000045,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:40,12,530.6341666666667,530.41,530.98,0.19067679168920862,区间内,0,完整,-0.8824999999999363,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:41,12,530.2483333333333,530.19,530.35,0.04722875771765995,区间内,0,完整,-0.3858333333333803,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:42,12,530.1974999999999,530.14,530.23,0.019202864369682427,区间内,0,完整,-0.05083333333345763,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:43,12,530.3316666666668,530.23,530.43,0.07776388764856867,区间内,0,完整,0.13416666666694255,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:44,12,530.765,530.52,531.04,0.1739013130101893,区间内,0,完整,0.4333333333331666,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:45,12,531.3933333333333,531.1,531.68,0.19554766398216764,区间内,0,完整,0.6283333333333303,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:46,12,531.9016666666668,531.74,532.05,0.11059184217451382,区间内,0,完整,0.5083333333334394,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:47,12,532.2033333333334,532.05,532.33,0.09419247433964013,区间内,0,完整,0.3016666666666197,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:48,12,532.5441666666667,532.33,532.75,0.1410353580568296,区间内,0,完整,0.34083333333330756,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:49,12,532.9608333333332,532.78,533.13,0.10411998954198848,区间内,0,完整,0.4166666666665151,False,False,submit_operations_review,public-derived-minute-aggregate
2022-03-29 05:50,12,533.2758333333333,533.13,533.36,0.06836889318655524,区间内,0,完整,0.31500000000005457,False,False,submit_operations_review,public-derived-minute-aggregate
