station_id,date,capacity_mw,source_records,mean_irradiance,mean_air_temperature,mean_power_mw,mean_efficiency_ratio,mean_temperature_derating_pct,curtailment_suspected_share,automatic_control_allowed,allowed_action,data_nature
2,2020-07-15,130,96,285.12062,24.144792,31.534419,0.81270861,0.0069266667,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-16,130,96,172.4776,23.336458,19.491259,0.8677713,0.0023154167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-17,130,96,254.53427,25.538958,28.34936,0.83677969,0.0099466667,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-18,130,96,84.568229,22.195208,9.7800354,0.90683351,0.00068541667,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-19,130,96,196.52219,21.880833,22.614927,0.95903751,0.0032341667,0.020833333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-20,130,96,286.86208,23.705208,31.967143,0.82569883,0.0063895833,0.03125,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-21,130,96,140.32677,24.510625,16.269616,0.89417145,0.00352125,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-22,130,96,241.80542,26.461354,25.815414,0.82237138,0.0098933333,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-23,130,96,308.15562,25.648229,31.437619,0.76008824,0.009655,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-24,130,96,307.7799,28.198125,32.178137,0.70122489,0.016322083,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-25,130,96,273.7501,28.348542,29.858959,0.82585154,0.017185833,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-26,130,96,269.34688,31.054479,29.05618,0.80357632,0.024259167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-27,130,96,144.20333,28.214167,15.964115,0.88484276,0.012856667,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-28,130,96,288.44281,28.903333,30.734435,0.80307013,0.016259167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-29,130,96,262.72521,28.784479,25.487877,0.73379383,0.015827917,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-30,130,96,261.44479,28.51375,26.62591,0.76305842,0.016284167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-07-31,130,96,216.37,29.157917,18.483315,0.74381184,0.018377083,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-01,130,96,124.84771,27.686458,10.495063,0.74641358,0.010745833,0.0625,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-02,130,96,197.13896,27.940104,15.744577,0.70518088,0.011988333,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-03,130,96,248.17198,27.244062,17.123631,0.61108019,0.013624583,0.041666667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-04,130,96,210.45625,27.688229,17.333167,0.73353261,0.012309583,0.052083333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-05,130,96,219.02094,29.375,20.775761,0.7478844,0.0175,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-06,130,96,229.63521,29.168021,22.103394,0.79247424,0.0169275,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-07,130,96,262.46708,30.101458,25.81528,0.7594835,0.021190417,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-08,130,96,251.6649,31.186458,25.517168,0.79013921,0.025185417,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-09,130,96,184.75406,30.696146,20.404326,0.87016382,0.022784583,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-10,130,96,194.4951,27.166458,18.590748,0.77908978,0.00973625,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-11,130,96,171.87958,26.88875,16.792954,0.76913747,0.01028125,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-12,130,96,223.51687,26.674792,19.700285,0.71173432,0.0096379167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-13,130,96,192.26531,26.021771,16.820013,0.72633707,0.0063729167,0.03125,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-14,130,96,190.58292,26.364688,15.029408,0.70092942,0.0096441667,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-15,130,96,236.96333,26.639375,19.393796,0.70486981,0.0095283333,0.03125,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-16,130,96,288.39687,28.144375,20.341883,0.56712924,0.016235,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-17,130,96,284.63885,28.509896,22.323508,0.61427339,0.017767917,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-18,130,96,274.61333,28.223021,20.955018,0.61628793,0.016319167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-19,130,96,162.32771,25.921458,18.341662,0.8801523,0.0048204167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-20,130,96,171.33333,23.469688,17.217326,0.79515446,0.0017716667,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-21,130,96,142.095,22.989479,15.038668,0.88215315,0.00136125,0.020833333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-22,130,96,257.94177,25.444896,21.656172,0.69922931,0.010445833,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-23,130,96,260.17156,26.851146,23.393438,0.70728547,0.013968333,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-24,130,96,261.10729,28.538854,20.806428,0.66369297,0.017839167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-25,130,96,262.21438,29.756458,19.862103,0.65918469,0.02120625,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-26,130,96,235.3775,31.070208,21.855891,0.7595825,0.025322917,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-27,130,96,149.19271,28.299896,17.061853,0.89195035,0.0137025,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-28,130,96,105.17917,19.467604,12.780544,0.93980112,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-29,130,96,243.47896,20.646771,18.343638,0.65798392,0.0019783333,0.15625,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-30,130,96,217.33385,22.761042,17.801432,0.694739,0.0032204167,0.10416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-08-31,130,96,222.60719,23.354479,21.690564,0.77829905,0.0052658333,0.020833333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-01,130,96,221.85125,24.541562,21.754259,0.80330008,0.0055475,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-02,130,96,237.37396,26.210521,19.236671,0.52724352,0.00983875,0.0625,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-03,130,96,234.58802,26.710625,25.011994,0.83521299,0.011024583,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-04,130,96,184.71083,24.920833,17.75294,0.79791392,0.00387125,0.041666667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-05,130,96,208.20521,25.394271,17.046271,0.72806002,0.00619625,0.09375,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-06,130,96,110.06021,23.834271,12.407432,0.9424595,0.0017525,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-07,130,96,165.89146,24.442813,17.668906,0.869961,0.0050833333,0.020833333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-08,130,96,241.39198,23.850313,25.081279,0.81774587,0.0064379167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-09,130,96,203.84719,24.061875,24.40767,0.90827388,0.00478875,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-10,130,96,205.88583,25.676771,23.226294,0.8827786,0.0072579167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-11,130,96,197.61979,25.291562,21.503898,0.87231546,0.0041716667,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-12,130,96,165.86448,24.268438,18.683109,0.90955671,0.0026429167,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-13,130,96,202.70229,21.729375,19.539965,0.77411634,0.0017066667,0.052083333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-14,130,96,185.2675,23.270938,16.460011,0.75541688,0.0041733333,0.052083333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-15,130,96,178.89271,22.599896,20.765308,0.90636999,0.00074458333,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-16,130,96,232.8551,21.972708,19.721919,0.69854991,0.00375375,0.041666667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-17,130,96,222.89677,22.08,21.709943,0.80117943,0.0037125,0.041666667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-18,130,96,220.43302,21.545,21.542911,0.80098678,0.0028195833,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-19,130,96,173.81583,19.346146,19.158531,0.86867104,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-20,130,96,228.98948,16.513958,23.738536,0.86342419,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-21,130,96,237.50365,18.901875,10.440638,0.4259952,0.000895,0.32291667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-22,130,96,222.96573,18.002083,14.025346,0.59293985,4.0833333e-05,0.22916667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-23,130,96,213.78365,18.971458,12.281835,0.51784544,9.625e-05,0.26041667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-24,130,96,216.38594,20.795417,13.19553,0.57848035,0.0019320833,0.21875,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-25,130,96,231.11542,22.115729,17.093922,0.66877472,0.0047145833,0.14583333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-26,130,96,203.82302,21.322083,21.200365,0.88092084,0.0029691667,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-27,130,96,123.64115,19.628438,14.16858,0.9323254,0,0.020833333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-28,130,96,128.99479,17.372917,15.33447,0.89267969,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-29,130,96,149.80229,17.010938,18.010373,0.90780074,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-09-30,130,96,122.32896,17.238958,14.310477,0.87312124,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-01,130,96,133.85615,16.733438,16.500728,0.90487708,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-02,130,96,159.67052,16.573646,20.546205,0.94213455,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-03,130,96,162.19333,16.255417,21.17334,0.98555784,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-04,130,96,167.40854,15.784583,22.439175,1.0116264,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-05,130,96,171.41667,17.294583,23.178558,1.0496515,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-06,130,96,187.7526,15.334167,26.024502,1.0716484,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-07,130,96,183.66052,16.396562,26.72267,1.102833,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-08,130,96,178.63073,15.861458,25.163573,1.064909,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-09,130,96,183.06708,14.068854,27.088126,1.0942473,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-10,130,96,181.27323,15.618437,28.053431,1.1234454,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-11,130,96,146.15646,13.569167,21.627292,1.0557369,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-12,130,96,138.12646,12.871042,19.853135,1.0447313,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-13,130,96,141.38427,12.318125,19.532756,1.0304416,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-14,130,96,159.40469,12.311771,24.564584,1.1221211,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-15,130,96,164.76313,12.5825,25.862659,1.1621843,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-16,130,96,171.84312,12.154479,20.872556,0.99868415,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-17,130,96,173.78958,11.415625,23.89667,1.0592447,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-18,130,96,173.2924,13.143646,20.891816,0.99486137,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-19,130,96,182.24635,13.517812,21.956812,0.96473885,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-20,130,96,182.56458,12.2925,19.921348,0.87175683,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-21,130,96,174.65698,12.031354,19.931382,0.93203389,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-22,130,96,176.49792,12.988229,20.807274,0.90653488,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-23,130,96,170.98104,12.648333,18.439721,0.88804743,0,0.0625,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-24,130,96,166.03729,12.708438,20.444345,0.98607451,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-25,130,96,147.2076,11.864583,15.812482,0.68361426,0,0.041666667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-26,130,96,149.80979,10.833333,16.706917,0.95001331,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-27,130,96,160.16333,9.7038542,19.144759,0.94995888,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-28,130,96,153.4425,9.0690625,18.227526,0.98441003,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-29,130,96,132.77271,10.348125,20.291602,1.1106724,0,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-30,130,96,132.39437,9.9578125,18.792044,1.0789069,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-10-31,130,96,140.5351,9.6998958,14.00664,0.87457949,0,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-01,130,96,154.13083,7.4334375,14.4627,0.77377097,0,0.0625,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-02,130,96,158.14427,7.6298958,11.279015,0.5850918,0,0.16666667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-03,130,96,149.01635,8.475,12.134203,0.71560848,0,0.13541667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-04,130,96,165.11677,9.2522917,9.2161051,0.51675599,0,0.21875,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-05,130,96,160.86646,9.6716667,20.830721,1.0036118,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-06,130,96,159.37042,7.4078125,20.51979,1.0027646,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-07,130,96,157.24,7.3398958,22.154181,1.0433157,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-08,130,96,158.77927,7.12125,22.61884,1.0433544,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-09,130,96,0,6.8414583,16.227035,,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-10,130,96,0,8.793125,20.197839,,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-11,130,96,30.895417,6.7159375,22.210864,0.95556541,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-12,130,96,139.33031,6.7678125,18.937139,1.0586978,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-13,130,96,132.72292,5.7820833,16.931245,1.0451457,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-14,130,96,135.525,5.2101042,21.588714,1.1828409,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-15,130,96,127.52625,5.0167708,23.057552,1.2376812,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-16,130,96,94.651354,7.7644792,14.557683,0.98033517,0,0.020833333,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-17,130,96,117.65583,5.4454167,19.254073,1.1164491,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-18,130,96,125.36729,3.7623958,23.865563,1.2458788,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-19,130,96,65.686979,2.0575,8.9156399,0.9916325,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-20,130,96,98.979167,2.96875,16.927407,1.2356645,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-21,130,96,22.71125,-0.4859375,2.5574573,0.66411526,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-22,130,96,73.710208,-3.1154167,11.24426,1.1232679,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-23,130,96,89.225313,-3.7338542,14.997767,1.1566257,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-24,130,96,83.643958,-2.7582292,13.50884,1.0919681,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-25,130,96,91.92,-3.5032292,16.081595,1.2142714,0,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-26,130,96,100.72094,-2.0190625,18.945152,1.1787879,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-27,130,96,116.2049,-2.4328125,21.740629,1.2933523,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-28,130,96,106.48469,-2.44625,19.772575,1.2585191,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-29,130,96,61.856146,-0.011354167,8.3519769,0.88995006,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-11-30,130,96,116.8499,-0.42760417,22.19882,1.2666901,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-01,130,96,103.72792,-3.031875,19.373705,1.2674657,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-02,130,96,110.16438,-3.815625,20.866841,1.2968737,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-03,130,96,109.03729,-3.8723958,20.610924,1.292271,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-04,130,96,79.722813,-3.7365625,12.96741,1.1344619,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-05,130,96,105.94125,-2.7508333,20.109133,1.308333,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-06,130,96,99.445521,-3.06625,18.480651,1.2307917,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-07,130,96,72.084479,-3.4360417,10.432097,1.0187025,0,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-08,130,96,60.917188,-2.4091667,9.6958287,1.1194564,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-09,130,96,87.105937,-2.5129167,14.088229,1.1412016,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-10,130,96,86.922604,-3.7666667,15.821558,1.1768599,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-11,130,96,70.307396,-3.15875,13.171416,1.1700137,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-12,130,96,41.499375,-2.3380208,5.2414032,0.86603075,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-13,130,96,55.145208,-1.5969792,8.2864297,1.1261429,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-14,130,96,52.037396,-1.64625,8.224871,1.1086299,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-15,130,96,58.568333,-3.0142708,8.9840527,1.0752719,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-16,130,96,59.468542,-4.05,8.9751567,1.0628891,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-17,130,96,66.533229,-5.1347917,11.147147,1.0532222,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-18,130,96,104.89083,-3.5170833,19.689347,1.2313727,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-19,130,96,61.920313,-6.38375,11.561652,1.1591957,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-20,130,96,76.396875,-4.8952083,10.408409,1.0427043,0,0.010416667,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-21,130,96,106.25927,-3.2342708,22.018339,1.3616293,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-22,130,96,110.07427,-2.9635417,20.292074,1.2417948,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-23,130,96,90.541979,-6.4838542,18.2315,1.3641705,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-24,130,96,99.742188,-6.02625,20.403486,1.3793071,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-25,130,96,110.09156,-5.6203125,22.824625,1.3279418,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-26,130,96,99.446667,-5.2079167,18.644701,1.2342332,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-27,130,96,55.376458,-5.0082292,7.953592,1.0554204,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-28,130,96,40.768542,-3.4575,5.2572648,0.98225363,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-29,130,96,48.100521,-3.5916667,6.2759108,0.94973555,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-30,130,96,105.85552,-5.9988542,20.571833,1.2216569,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
2,2020-12-31,130,96,113.38271,-7.8727083,22.156786,1.256807,0,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-01,30,96,220.38542,,3.8949479,0.51688028,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-02,30,96,186.08333,,4.7013302,0.76613591,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-03,30,96,165.30208,,4.6773707,0.90513227,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-04,30,96,68.71875,,3.3064838,1.0188547,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-05,30,96,217.38542,,0.77147963,0.14211081,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-06,30,96,205.64583,,0.38579931,0.05642843,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-07,30,96,256.40625,,0.15216305,0.020629503,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-08,30,96,244.07292,,5.6852045,0.6603971,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-09,30,96,247.1875,,5.4377226,0.62894981,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-10,30,96,251.3125,,4.3080928,0.54700689,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-11,30,96,148.48958,,2.0292523,0.53388097,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-12,30,96,181.66667,,4.2070089,0.72256191,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-13,30,96,176.25,,3.50203,0.62656972,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-14,30,96,160.79167,,5.9288005,1.2417018,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-15,30,96,38.09375,,6.3685638,1.1776375,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-16,30,96,221.20833,,1.84002,0.26634439,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-17,30,96,231.23958,,3.6178291,0.47717834,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-18,30,96,235.55208,,4.2021056,0.51190814,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-19,30,96,199.91667,,6.1416628,0.9401094,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-20,30,96,181.5625,,6.3583667,1.1912182,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-21,30,96,61.0625,,3.3614378,0.92669317,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-22,30,96,74.885417,,3.8886256,0.97911271,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-23,30,96,194.69792,,3.1910905,0.54887711,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-24,30,96,76.84375,,3.8634877,1.189009,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-25,30,96,19.666667,,5.4154995,,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-26,30,96,186.65625,,1.3305173,0.27441366,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-27,30,96,132.85417,,3.2337016,0.71859057,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-28,30,96,266.07292,,0.78509463,0.1019857,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-29,30,96,236.67708,,1.6107547,0.30513759,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-30,30,96,223.25,,2.3044283,0.50638236,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-01-31,30,96,191.10417,,1.0161341,0.5884381,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-02-01,30,96,220.97917,,2.5938189,0.58127055,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-02-02,30,96,272.28125,,0.70351214,0.11075276,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
3,2019-02-03,30,96,185.10417,,2.9233352,0.55704266,,0,False,register_operations_review,public-derived-entity-complete-daily-aggregate
