invoice_id,stock_code,description,quantity,invoice_at,unit_price_gbp,customer_id,country,is_cancellation_proxy,line_amount_gbp,fx_rate_gbp_cny,unit_price_cny,line_amount_cny,operational_currency,fx_basis,source_sheet,data_nature
489805,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2009-12-02 12:39:00,2.95,C17377,United Kingdom,False,11.8,9.1,26.84,107.38,CNY,course-fixed,Year 2009-2010,public-derived
489805,85232B,SET/3 RUSSIAN DOLL STACKING TINS,1,2009-12-02 12:39:00,4.95,C17377,United Kingdom,False,4.95,9.1,45.05,45.05,CNY,course-fixed,Year 2009-2010,public-derived
489805,21590,KINGS CHOICE CIGAR BOX MATCHES ,3,2009-12-02 12:39:00,1.25,C17377,United Kingdom,False,3.75,9.1,11.38,34.12,CNY,course-fixed,Year 2009-2010,public-derived
489805,21593,SWALLOW CIGAR BOX MATCHES ,3,2009-12-02 12:39:00,1.25,C17377,United Kingdom,False,3.75,9.1,11.38,34.12,CNY,course-fixed,Year 2009-2010,public-derived
489805,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2009-12-02 12:39:00,1.25,C17377,United Kingdom,False,2.5,9.1,11.38,22.75,CNY,course-fixed,Year 2009-2010,public-derived
489805,84510C,SET OF 4 POLKADOTS COASTERS,2,2009-12-02 12:39:00,1.25,C17377,United Kingdom,False,2.5,9.1,11.38,22.75,CNY,course-fixed,Year 2009-2010,public-derived
489805,20981,12 PENCILS TALL TUBE WOODLAND,3,2009-12-02 12:39:00,0.85,C17377,United Kingdom,False,2.55,9.1,7.73,23.2,CNY,course-fixed,Year 2009-2010,public-derived
489805,17109B,FLOWER FAIRY INCENSE LAVENDER,2,2009-12-02 12:39:00,1.69,C17377,United Kingdom,False,3.38,9.1,15.38,30.76,CNY,course-fixed,Year 2009-2010,public-derived
489805,17109C,FLOWER FAIRY INCENSE ROSE,3,2009-12-02 12:39:00,1.69,C17377,United Kingdom,False,5.07,9.1,15.38,46.14,CNY,course-fixed,Year 2009-2010,public-derived
489805,21485,RED SPOT HEART HOT WATER BOTTLE,9,2009-12-02 12:39:00,4.95,C17377,United Kingdom,False,44.55,9.1,45.05,405.41,CNY,course-fixed,Year 2009-2010,public-derived
489805,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-02 12:39:00,0.95,C17377,United Kingdom,False,0.95,9.1,8.64,8.64,CNY,course-fixed,Year 2009-2010,public-derived
489805,21622,VINTAGE UNION JACK CUSHION COVER,25,2009-12-02 12:39:00,4.95,C17377,United Kingdom,False,123.75,9.1,45.05,1126.12,CNY,course-fixed,Year 2009-2010,public-derived
489805,22111,SCOTTIE DOG HOT WATER BOTTLE,7,2009-12-02 12:39:00,4.95,C17377,United Kingdom,False,34.65,9.1,45.05,315.31,CNY,course-fixed,Year 2009-2010,public-derived
489805,21490,SET OF THREE 50'S GIFT WRAPS ,2,2009-12-02 12:39:00,1.95,C17377,United Kingdom,False,3.9,9.1,17.74,35.49,CNY,course-fixed,Year 2009-2010,public-derived
489805,21491,SET OF THREE VINTAGE GIFT WRAPS,4,2009-12-02 12:39:00,1.95,C17377,United Kingdom,False,7.8,9.1,17.74,70.98,CNY,course-fixed,Year 2009-2010,public-derived
489805,20658,RED SPOTTY LUGGAGE TAG,4,2009-12-02 12:39:00,1.25,C17377,United Kingdom,False,5.0,9.1,11.38,45.5,CNY,course-fixed,Year 2009-2010,public-derived
489805,20669,RED HEART LUGGAGE TAG,10,2009-12-02 12:39:00,1.25,C17377,United Kingdom,False,12.5,9.1,11.38,113.75,CNY,course-fixed,Year 2009-2010,public-derived
489805,22079,RIBBON REEL HEARTS DESIGN ,3,2009-12-02 12:39:00,1.65,C17377,United Kingdom,False,4.95,9.1,15.01,45.04,CNY,course-fixed,Year 2009-2010,public-derived
489805,22080,RIBBON REEL SPOTS DESIGN ,3,2009-12-02 12:39:00,1.65,C17377,United Kingdom,False,4.95,9.1,15.01,45.04,CNY,course-fixed,Year 2009-2010,public-derived
489805,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2009-12-02 12:39:00,0.55,C17377,United Kingdom,False,2.2,9.1,5.0,20.02,CNY,course-fixed,Year 2009-2010,public-derived
489805,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2009-12-02 12:39:00,0.55,C17377,United Kingdom,False,0.55,9.1,5.0,5.0,CNY,course-fixed,Year 2009-2010,public-derived
489805,84992,72 SWEETHEART FAIRY CAKE CASES,7,2009-12-02 12:39:00,0.55,C17377,United Kingdom,False,3.85,9.1,5.0,35.04,CNY,course-fixed,Year 2009-2010,public-derived
489805,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2009-12-02 12:39:00,0.55,C17377,United Kingdom,False,2.2,9.1,5.0,20.02,CNY,course-fixed,Year 2009-2010,public-derived
489806,18010,,-770,2009-12-02 12:42:00,0.0,,United Kingdom,True,-0.0,9.1,0.0,-0.0,CNY,course-fixed,Year 2009-2010,public-derived
489807,85044,RED REINDEER STRING OF 20 LIGHTS,2,2009-12-02 12:43:00,4.95,C15581,United Kingdom,False,9.9,9.1,45.05,90.09,CNY,course-fixed,Year 2009-2010,public-derived
489807,21703,BAG 125g SWIRLY MARBLES,96,2009-12-02 12:43:00,0.36,C15581,United Kingdom,False,34.56,9.1,3.28,314.5,CNY,course-fixed,Year 2009-2010,public-derived
489807,21681,GIANT MEDINA STAMPED METAL BOWL ,1,2009-12-02 12:43:00,9.95,C15581,United Kingdom,False,9.95,9.1,90.54,90.54,CNY,course-fixed,Year 2009-2010,public-derived
489807,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1,2009-12-02 12:43:00,1.25,C15581,United Kingdom,False,1.25,9.1,11.38,11.38,CNY,course-fixed,Year 2009-2010,public-derived
489807,35160,BUDDHA INCENSE HOLDER ASSORTED,1,2009-12-02 12:43:00,0.85,C15581,United Kingdom,False,0.85,9.1,7.73,7.73,CNY,course-fixed,Year 2009-2010,public-derived
489807,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2009-12-02 12:43:00,0.55,C15581,United Kingdom,False,0.55,9.1,5.0,5.0,CNY,course-fixed,Year 2009-2010,public-derived
489807,84992,72 SWEETHEART FAIRY CAKE CASES,1,2009-12-02 12:43:00,0.55,C15581,United Kingdom,False,0.55,9.1,5.0,5.0,CNY,course-fixed,Year 2009-2010,public-derived
489807,20728,LUNCH BAG CARS BLUE,1,2009-12-02 12:43:00,1.65,C15581,United Kingdom,False,1.65,9.1,15.01,15.01,CNY,course-fixed,Year 2009-2010,public-derived
489807,21481,FAWN BLUE HOT WATER BOTTLE,1,2009-12-02 12:43:00,2.95,C15581,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489807,21931,JUMBO STORAGE BAG SUKI,1,2009-12-02 12:43:00,1.95,C15581,United Kingdom,False,1.95,9.1,17.74,17.74,CNY,course-fixed,Year 2009-2010,public-derived
489807,10138,ASSORTED COLOUR JUMBO PEN,96,2009-12-02 12:43:00,0.42,C15581,United Kingdom,False,40.32,9.1,3.82,366.91,CNY,course-fixed,Year 2009-2010,public-derived
489807,85047,WHITE BEADED GARLAND STRING 20LIGHT,1,2009-12-02 12:43:00,6.35,C15581,United Kingdom,False,6.35,9.1,57.78,57.78,CNY,course-fixed,Year 2009-2010,public-derived
489807,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1,2009-12-02 12:43:00,3.75,C15581,United Kingdom,False,3.75,9.1,34.12,34.12,CNY,course-fixed,Year 2009-2010,public-derived
489807,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2009-12-02 12:43:00,4.65,C15581,United Kingdom,False,4.65,9.1,42.32,42.32,CNY,course-fixed,Year 2009-2010,public-derived
489807,21016,LIGHT BIRD HOUSE TREE DECORATION,2,2009-12-02 12:43:00,0.85,C15581,United Kingdom,False,1.7,9.1,7.73,15.47,CNY,course-fixed,Year 2009-2010,public-derived
489807,22130,PARTY CONE CHRISTMAS DECORATION ,12,2009-12-02 12:43:00,0.85,C15581,United Kingdom,False,10.2,9.1,7.73,92.82,CNY,course-fixed,Year 2009-2010,public-derived
489807,35981C,WHITE SNOW SCANDINAVIAN STOCKING ,2,2009-12-02 12:43:00,1.25,C15581,United Kingdom,False,2.5,9.1,11.38,22.75,CNY,course-fixed,Year 2009-2010,public-derived
489807,21016,LIGHT BIRD HOUSE TREE DECORATION,1,2009-12-02 12:43:00,0.85,C15581,United Kingdom,False,0.85,9.1,7.73,7.73,CNY,course-fixed,Year 2009-2010,public-derived
489807,21825,PAINTED METAL TREE WITH HOLLY BELLS,8,2009-12-02 12:43:00,1.45,C15581,United Kingdom,False,11.6,9.1,13.19,105.56,CNY,course-fixed,Year 2009-2010,public-derived
489807,20974,12 PENCILS SMALL TUBE SKULL,1,2009-12-02 12:43:00,0.65,C15581,United Kingdom,False,0.65,9.1,5.92,5.92,CNY,course-fixed,Year 2009-2010,public-derived
489807,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,2009-12-02 12:43:00,0.65,C15581,United Kingdom,False,0.65,9.1,5.92,5.92,CNY,course-fixed,Year 2009-2010,public-derived
489807,35979,SIX STRING SCANDINAVIAN HEART DECS,1,2009-12-02 12:43:00,2.95,C15581,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489807,21493, VINTAGE DESIGN GIFT TAGS,2,2009-12-02 12:43:00,0.85,C15581,United Kingdom,False,1.7,9.1,7.73,15.47,CNY,course-fixed,Year 2009-2010,public-derived
489807,22273,FELTCRAFT DOLL MOLLY,1,2009-12-02 12:43:00,2.95,C15581,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489807,35400,WOODEN BOX ADVENT CALENDAR ,2,2009-12-02 12:43:00,8.95,C15581,United Kingdom,False,17.9,9.1,81.44,162.89,CNY,course-fixed,Year 2009-2010,public-derived
489807,21467,CHERRY CROCHET FOOD COVER,1,2009-12-02 12:43:00,3.75,C15581,United Kingdom,False,3.75,9.1,34.12,34.12,CNY,course-fixed,Year 2009-2010,public-derived
489807,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2009-12-02 12:43:00,2.55,C15581,United Kingdom,False,2.55,9.1,23.2,23.2,CNY,course-fixed,Year 2009-2010,public-derived
489807,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-02 12:43:00,0.95,C15581,United Kingdom,False,0.95,9.1,8.64,8.64,CNY,course-fixed,Year 2009-2010,public-derived
489808,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2009-12-02 12:44:00,1.25,C14467,United Kingdom,False,2.5,9.1,11.38,22.75,CNY,course-fixed,Year 2009-2010,public-derived
489808,84510F,SET OF 4 NEW ENGLAND COASTERS ,2,2009-12-02 12:44:00,1.25,C14467,United Kingdom,False,2.5,9.1,11.38,22.75,CNY,course-fixed,Year 2009-2010,public-derived
489808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2009-12-02 12:44:00,2.95,C14467,United Kingdom,False,23.6,9.1,26.84,214.76,CNY,course-fixed,Year 2009-2010,public-derived
489808,20972,PINK CREAM FELT CRAFT TRINKET BOX ,4,2009-12-02 12:44:00,1.25,C14467,United Kingdom,False,5.0,9.1,11.38,45.5,CNY,course-fixed,Year 2009-2010,public-derived
489808,20736,PINK MINI TAPE MEASURE ,6,2009-12-02 12:44:00,0.85,C14467,United Kingdom,False,5.1,9.1,7.73,46.41,CNY,course-fixed,Year 2009-2010,public-derived
489808,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2009-12-02 12:44:00,0.55,C14467,United Kingdom,False,2.2,9.1,5.0,20.02,CNY,course-fixed,Year 2009-2010,public-derived
489808,22080,RIBBON REEL SPOTS DESIGN ,1,2009-12-02 12:44:00,1.65,C14467,United Kingdom,False,1.65,9.1,15.01,15.01,CNY,course-fixed,Year 2009-2010,public-derived
489808,22082,RIBBON REEL STRIPES DESIGN ,1,2009-12-02 12:44:00,1.65,C14467,United Kingdom,False,1.65,9.1,15.01,15.01,CNY,course-fixed,Year 2009-2010,public-derived
489808,21986,PACK OF 12 PINK SPOT TISSUES ,6,2009-12-02 12:44:00,0.29,C14467,United Kingdom,False,1.74,9.1,2.64,15.83,CNY,course-fixed,Year 2009-2010,public-derived
489808,22147,FELTCRAFT BUTTERFLY HEARTS,10,2009-12-02 12:44:00,1.45,C14467,United Kingdom,False,14.5,9.1,13.19,131.95,CNY,course-fixed,Year 2009-2010,public-derived
489808,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,2,2009-12-02 12:44:00,1.65,C14467,United Kingdom,False,3.3,9.1,15.01,30.03,CNY,course-fixed,Year 2009-2010,public-derived
489808,21429,RED GINGHAM ROSE JEWELLERY BOX,2,2009-12-02 12:44:00,1.65,C14467,United Kingdom,False,3.3,9.1,15.01,30.03,CNY,course-fixed,Year 2009-2010,public-derived
489808,22186,RED STAR CARD HOLDER,5,2009-12-02 12:44:00,2.95,C14467,United Kingdom,False,14.75,9.1,26.84,134.22,CNY,course-fixed,Year 2009-2010,public-derived
489808,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2009-12-02 12:44:00,0.85,C14467,United Kingdom,False,10.2,9.1,7.73,92.82,CNY,course-fixed,Year 2009-2010,public-derived
489808,20983,12 PENCILS TALL TUBE RED SPOTTY,10,2009-12-02 12:44:00,0.85,C14467,United Kingdom,False,8.5,9.1,7.73,77.35,CNY,course-fixed,Year 2009-2010,public-derived
489808,20982,12 PENCILS TALL TUBE SKULLS,5,2009-12-02 12:44:00,0.85,C14467,United Kingdom,False,4.25,9.1,7.73,38.67,CNY,course-fixed,Year 2009-2010,public-derived
489808,47580,TEA TIME DES TEA COSY,2,2009-12-02 12:44:00,2.55,C14467,United Kingdom,False,5.1,9.1,23.2,46.41,CNY,course-fixed,Year 2009-2010,public-derived
489809,20726,LUNCH BAG WOODLAND,10,2009-12-02 12:46:00,1.65,C13457,United Kingdom,False,16.5,9.1,15.01,150.15,CNY,course-fixed,Year 2009-2010,public-derived
489809,85162C,WHITE RETRODISC LAMPSHADE,24,2009-12-02 12:46:00,1.95,C13457,United Kingdom,False,46.8,9.1,17.74,425.88,CNY,course-fixed,Year 2009-2010,public-derived
489809,17129D,CLEAR COLOUR GLASS GEMS IN BAG,12,2009-12-02 12:46:00,0.85,C13457,United Kingdom,False,10.2,9.1,7.73,92.82,CNY,course-fixed,Year 2009-2010,public-derived
489809,21935,SUKI  SHOULDER BAG,10,2009-12-02 12:46:00,1.65,C13457,United Kingdom,False,16.5,9.1,15.01,150.15,CNY,course-fixed,Year 2009-2010,public-derived
489809,84050,PINK HEART SHAPE EGG FRYING PAN,6,2009-12-02 12:46:00,1.65,C13457,United Kingdom,False,9.9,9.1,15.01,90.09,CNY,course-fixed,Year 2009-2010,public-derived
489809,47579,TEA TIME BREAKFAST BASKET,6,2009-12-02 12:46:00,2.1,C13457,United Kingdom,False,12.6,9.1,19.11,114.66,CNY,course-fixed,Year 2009-2010,public-derived
489810,22415,WHITE TISSUE REAM,4,2009-12-02 12:47:00,7.95,C18108,United Kingdom,False,31.8,9.1,72.34,289.38,CNY,course-fixed,Year 2009-2010,public-derived
489810,21754,HOME BUILDING BLOCK WORD,3,2009-12-02 12:47:00,5.95,C18108,United Kingdom,False,17.85,9.1,54.14,162.44,CNY,course-fixed,Year 2009-2010,public-derived
489810,21755,LOVE BUILDING BLOCK WORD,3,2009-12-02 12:47:00,5.95,C18108,United Kingdom,False,17.85,9.1,54.14,162.44,CNY,course-fixed,Year 2009-2010,public-derived
489810,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2009-12-02 12:47:00,2.95,C18108,United Kingdom,False,17.7,9.1,26.84,161.07,CNY,course-fixed,Year 2009-2010,public-derived
489810,22296,HEART IVORY TRELLIS LARGE,12,2009-12-02 12:47:00,1.65,C18108,United Kingdom,False,19.8,9.1,15.01,180.18,CNY,course-fixed,Year 2009-2010,public-derived
489810,85103, SILVER T-LIGHT SETTING,2,2009-12-02 12:47:00,6.75,C18108,United Kingdom,False,13.5,9.1,61.42,122.85,CNY,course-fixed,Year 2009-2010,public-derived
489810,20749,ASSORTED COLOUR MINI CASES,2,2009-12-02 12:47:00,7.95,C18108,United Kingdom,False,15.9,9.1,72.34,144.69,CNY,course-fixed,Year 2009-2010,public-derived
489810,21337,SILVER WASHBAG,6,2009-12-02 12:47:00,2.95,C18108,United Kingdom,False,17.7,9.1,26.84,161.07,CNY,course-fixed,Year 2009-2010,public-derived
489810,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,2009-12-02 12:47:00,4.25,C18108,United Kingdom,False,17.0,9.1,38.67,154.7,CNY,course-fixed,Year 2009-2010,public-derived
489810,21143,ANTIQUE GLASS HEART DECORATION ,12,2009-12-02 12:47:00,1.95,C18108,United Kingdom,False,23.4,9.1,17.74,212.94,CNY,course-fixed,Year 2009-2010,public-derived
489810,21811,CHRISTMAS HANGING HEART WITH BELL,12,2009-12-02 12:47:00,1.25,C18108,United Kingdom,False,15.0,9.1,11.38,136.5,CNY,course-fixed,Year 2009-2010,public-derived
489810,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,2009-12-02 12:47:00,6.75,C18108,United Kingdom,False,13.5,9.1,61.42,122.85,CNY,course-fixed,Year 2009-2010,public-derived
489810,21955,UNION JACK GUNS & ROSES  DOORMAT,2,2009-12-02 12:47:00,6.75,C18108,United Kingdom,False,13.5,9.1,61.42,122.85,CNY,course-fixed,Year 2009-2010,public-derived
489810,79323S, SILVER CHERRY LIGHTS,4,2009-12-02 12:47:00,6.75,C18108,United Kingdom,False,27.0,9.1,61.42,245.7,CNY,course-fixed,Year 2009-2010,public-derived
489810,79323B,BLACK CHERRY LIGHTS,4,2009-12-02 12:47:00,6.75,C18108,United Kingdom,False,27.0,9.1,61.42,245.7,CNY,course-fixed,Year 2009-2010,public-derived
489810,22120,WELCOME  WOODEN BLOCK LETTERS,3,2009-12-02 12:47:00,9.95,C18108,United Kingdom,False,29.85,9.1,90.54,271.63,CNY,course-fixed,Year 2009-2010,public-derived
489810,21864,UNION JACK FLAG PASSPORT COVER ,6,2009-12-02 12:47:00,2.1,C18108,United Kingdom,False,12.6,9.1,19.11,114.66,CNY,course-fixed,Year 2009-2010,public-derived
489810,20622,VIPPASSPORT COVER ,6,2009-12-02 12:47:00,2.1,C18108,United Kingdom,False,12.6,9.1,19.11,114.66,CNY,course-fixed,Year 2009-2010,public-derived
489810,46000M,POLYESTER FILLER PAD 45x45cm,4,2009-12-02 12:47:00,1.55,C18108,United Kingdom,False,6.2,9.1,14.11,56.42,CNY,course-fixed,Year 2009-2010,public-derived
489810,21622,VINTAGE UNION JACK CUSHION COVER,4,2009-12-02 12:47:00,4.95,C18108,United Kingdom,False,19.8,9.1,45.05,180.18,CNY,course-fixed,Year 2009-2010,public-derived
489810,72267,PREMIUM CHURCH CANDLE,8,2009-12-02 12:47:00,2.1,C18108,United Kingdom,False,16.8,9.1,19.11,152.88,CNY,course-fixed,Year 2009-2010,public-derived
489810,72484,ROSES IN WHITE HEART CANDLE ,12,2009-12-02 12:47:00,1.25,C18108,United Kingdom,False,15.0,9.1,11.38,136.5,CNY,course-fixed,Year 2009-2010,public-derived
489810,84836,ZINC METAL HEART DECORATION,24,2009-12-02 12:47:00,1.25,C18108,United Kingdom,False,30.0,9.1,11.38,273.0,CNY,course-fixed,Year 2009-2010,public-derived
489810,84791,GINGHAM HEART DECORATION,6,2009-12-02 12:47:00,2.95,C18108,United Kingdom,False,17.7,9.1,26.84,161.07,CNY,course-fixed,Year 2009-2010,public-derived
489810,22189,CREAM HEART CARD HOLDER,8,2009-12-02 12:47:00,3.95,C18108,United Kingdom,False,31.6,9.1,35.95,287.56,CNY,course-fixed,Year 2009-2010,public-derived
489810,22145,CHRISTMAS CRAFT HEART STOCKING ,6,2009-12-02 12:47:00,2.1,C18108,United Kingdom,False,12.6,9.1,19.11,114.66,CNY,course-fixed,Year 2009-2010,public-derived
489811,22109,FULL ENGLISH BREAKFAST PLATE,8,2009-12-02 12:54:00,3.75,C16210,United Kingdom,False,30.0,9.1,34.12,273.0,CNY,course-fixed,Year 2009-2010,public-derived
489811,22107,PIZZA PLATE IN BOX,8,2009-12-02 12:54:00,3.75,C16210,United Kingdom,False,30.0,9.1,34.12,273.0,CNY,course-fixed,Year 2009-2010,public-derived
489811,21625,VINTAGE UNION JACK APRON,3,2009-12-02 12:54:00,6.95,C16210,United Kingdom,False,20.85,9.1,63.24,189.74,CNY,course-fixed,Year 2009-2010,public-derived
489811,21622,VINTAGE UNION JACK CUSHION COVER,4,2009-12-02 12:54:00,4.95,C16210,United Kingdom,False,19.8,9.1,45.05,180.18,CNY,course-fixed,Year 2009-2010,public-derived
489811,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2009-12-02 12:54:00,1.06,C16210,United Kingdom,False,76.32,9.1,9.65,694.51,CNY,course-fixed,Year 2009-2010,public-derived
489811,21231,SWEETHEART CERAMIC TRINKET BOX,72,2009-12-02 12:54:00,1.06,C16210,United Kingdom,False,76.32,9.1,9.65,694.51,CNY,course-fixed,Year 2009-2010,public-derived
489811,37494A,FAIRY CAKE CERAMIC BUTTER DISH,36,2009-12-02 12:54:00,2.55,C16210,United Kingdom,False,91.8,9.1,23.2,835.38,CNY,course-fixed,Year 2009-2010,public-derived
489811,22335,HEART DECORATION PAINTED ZINC ,288,2009-12-02 12:54:00,0.55,C16210,United Kingdom,False,158.4,9.1,5.0,1441.44,CNY,course-fixed,Year 2009-2010,public-derived
489811,79323W, WHITE CHERRY LIGHTS,24,2009-12-02 12:54:00,5.45,C16210,United Kingdom,False,130.8,9.1,49.59,1190.28,CNY,course-fixed,Year 2009-2010,public-derived
489812,20906,VINTAGE NOTEBOOK BEAUTY GIRL,1,2009-12-02 13:00:00,2.95,C17377,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489812,84709B,PINK OVAL JEWELLED MIRROR,2,2009-12-02 13:00:00,5.95,C17377,United Kingdom,False,11.9,9.1,54.14,108.29,CNY,course-fixed,Year 2009-2010,public-derived
489812,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2009-12-02 13:00:00,0.55,C17377,United Kingdom,False,0.55,9.1,5.0,5.0,CNY,course-fixed,Year 2009-2010,public-derived
489812,85032A,ROMANTIC IMAGES GIFT WRAP SET,1,2009-12-02 13:00:00,2.1,C17377,United Kingdom,False,2.1,9.1,19.11,19.11,CNY,course-fixed,Year 2009-2010,public-derived
489812,85018D,YULETIDE IMAGES S/6 PAPER BOXES,1,2009-12-02 13:00:00,2.55,C17377,United Kingdom,False,2.55,9.1,23.2,23.2,CNY,course-fixed,Year 2009-2010,public-derived
489812,85066,CREAM SWEETHEART MINI CHEST,1,2009-12-02 13:00:00,12.75,C17377,United Kingdom,False,12.75,9.1,116.02,116.02,CNY,course-fixed,Year 2009-2010,public-derived
489812,84708B,PINK JEWELLED PHOTO FRAME ,1,2009-12-02 13:00:00,4.95,C17377,United Kingdom,False,4.95,9.1,45.05,45.05,CNY,course-fixed,Year 2009-2010,public-derived
489812,85178,VICTORIAN SEWING KIT,2,2009-12-02 13:00:00,1.25,C17377,United Kingdom,False,2.5,9.1,11.38,22.75,CNY,course-fixed,Year 2009-2010,public-derived
495074,22047,EMPIRE GIFT WRAP,25,2010-01-21 08:52:00,0.42,C16019,United Kingdom,False,10.5,9.1,3.82,95.55,CNY,course-fixed,Year 2009-2010,public-derived
489812,90035C,"PEARL & SHELL 42""NECKL. IVORY",19,2009-12-02 13:00:00,10.75,C17377,United Kingdom,False,204.25,9.1,97.83,1858.67,CNY,course-fixed,Year 2009-2010,public-derived
489812,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,1,2009-12-02 13:00:00,6.35,C17377,United Kingdom,False,6.35,9.1,57.78,57.78,CNY,course-fixed,Year 2009-2010,public-derived
489812,21880,RED AND WHITE SPOT TAPE,1,2009-12-02 13:00:00,0.65,C17377,United Kingdom,False,0.65,9.1,5.92,5.92,CNY,course-fixed,Year 2009-2010,public-derived
489812,21883,STARS GIFT TAPE ,1,2009-12-02 13:00:00,0.65,C17377,United Kingdom,False,0.65,9.1,5.92,5.92,CNY,course-fixed,Year 2009-2010,public-derived
489812,22080,RIBBON REEL SPOTS DESIGN ,1,2009-12-02 13:00:00,1.65,C17377,United Kingdom,False,1.65,9.1,15.01,15.01,CNY,course-fixed,Year 2009-2010,public-derived
C500774,22070,SMALL RETRO SPOT MUG IN BOX  RED,-6,2010-03-10 10:42:00,3.75,C16946,United Kingdom,True,-22.5,9.1,34.12,-204.75,CNY,course-fixed,Year 2009-2010,public-derived
489812,22122,SET OF 2 FANCY FONT TEA TOWELS,1,2009-12-02 13:00:00,2.95,C17377,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489812,21990,MODERN FLORAL STATIONERY SET,1,2009-12-02 13:00:00,2.95,C17377,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489812,21080,SET/20 RED SPOTTY PAPER NAPKINS ,2,2009-12-02 13:00:00,0.85,C17377,United Kingdom,False,1.7,9.1,7.73,15.47,CNY,course-fixed,Year 2009-2010,public-derived
489812,21077,SET/20 WOODLAND PAPER NAPKINS ,1,2009-12-02 13:00:00,0.85,C17377,United Kingdom,False,0.85,9.1,7.73,7.73,CNY,course-fixed,Year 2009-2010,public-derived
489812,20658,RED SPOTTY LUGGAGE TAG,2,2009-12-02 13:00:00,1.25,C17377,United Kingdom,False,2.5,9.1,11.38,22.75,CNY,course-fixed,Year 2009-2010,public-derived
489812,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1,2009-12-02 13:00:00,2.1,C17377,United Kingdom,False,2.1,9.1,19.11,19.11,CNY,course-fixed,Year 2009-2010,public-derived
489812,20754,RETRO RED SPOTTY WASHING UP GLOVES,1,2009-12-02 13:00:00,2.1,C17377,United Kingdom,False,2.1,9.1,19.11,19.11,CNY,course-fixed,Year 2009-2010,public-derived
489812,90035B,"PEARL & SHELL 42""NECKL. PINK",36,2009-12-02 13:00:00,8.49,C17377,United Kingdom,False,305.64,9.1,77.26,2781.32,CNY,course-fixed,Year 2009-2010,public-derived
489812,21694,SMALL REGAL  SILVER CANDLEPOT ,2,2009-12-02 13:00:00,2.95,C17377,United Kingdom,False,5.9,9.1,26.84,53.69,CNY,course-fixed,Year 2009-2010,public-derived
489812,84600,NEW BAROQUE JEWELLERY BOX ,1,2009-12-02 13:00:00,7.95,C17377,United Kingdom,False,7.95,9.1,72.34,72.34,CNY,course-fixed,Year 2009-2010,public-derived
C489813,84472,PINK AND LILAC QUILTED THROW ,-1,2009-12-02 13:02:00,45.95,C17867,United Kingdom,True,-45.95,9.1,418.14,-418.14,CNY,course-fixed,Year 2009-2010,public-derived
C489813,84622,PINK GINGHAM ROSE CUSHION COVER,-1,2009-12-02 13:02:00,5.95,C17867,United Kingdom,True,-5.95,9.1,54.14,-54.14,CNY,course-fixed,Year 2009-2010,public-derived
489814,21035,SET/2 RED SPOTTY TEA TOWELS ,1,2009-12-02 13:06:00,2.95,C14669,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489814,21035,SET/2 RED SPOTTY TEA TOWELS ,1,2009-12-02 13:06:00,2.95,C14669,United Kingdom,False,2.95,9.1,26.84,26.84,CNY,course-fixed,Year 2009-2010,public-derived
489814,21042,RED SPOTTY APRON ,1,2009-12-02 13:06:00,5.95,C14669,United Kingdom,False,5.95,9.1,54.14,54.14,CNY,course-fixed,Year 2009-2010,public-derived
